stock_code,transaction_date,window_id,small_passive_buy_amount,active_inferred_count,order_age_missing_count,order_age_fifo_count,Q_rule_t,active_sell_amount,active_buy_amount,active_sell_count,window_trade_count,signal_deal_sell_amount,small_passive_sell_amount,signal_deal_buy_amount,pi_max_price_impact_pct,R_seed_t,window_close_price,order_age_recovered_count,deal_amount,active_buy_count,signed_mix_qr_amount,large_active_buy_amount,side_fallback_count,window_open_price,order_age_unresolved_count,order_age_direct_count,passive_retail_amount,unknown_side_amount,large_active_sell_amount,passive_quant_amount,signed_large_active_amount,active_non_large_amount,CH_rule_t
000400.SZ,20260709,0,5011101,994,0,3,751241,7472219,5524558,584,1116,6646086,3736872,7699543,-0.006923837784371938,0,20.08,1116,14345629,410,1274229,1581022,0,20.22,0,1113,0,0,4016634,263290,-2435612,487951,-2435612
000400.SZ,20260709,1,6046291,1080,0,6,-50647,9999139,5160614,684,1136,8643902,4685602,7287796,0.0034860557768924445,0,20.15,1136,15931698,396,1360689,303419,0,20.09,0,1130,0,0,4896386,194911,-4592967,-245558,-4592967
000400.SZ,20260709,2,2384840,556,0,1,-54919,3733648,3433688,300,572,4257179,2693763,3014775,-0.00545905707196027,0,20.04,572,7271954,256,-308923,992246,0,20.13,0,571,0,0,1201105,36182,-208859,-91101,-208859
000400.SZ,20260709,3,5425121.5600000005,1178,2,1,-4323502.58,10884271.84,4827699.7,802,1203,9449381.54,8319913.54,6695086.5600000005,-0.0029940119760478406,0,19.98,1201,16144468.1,376,-2894791.98,467502,0,20.04,2,1200,0,0,1931931,268640.56,-1464429,-4592143.14,-1464429
000400.SZ,20260709,4,7024467.26,1104,0,4,-925633.72,8621845.18,6597141,674,1139,8660858.379999999,7290837.38,7237478.8,-0.003003003003002939,0,19.92,1139,15898337.180000002,430,-266370.1200000001,121437.54000000001,0,19.99,0,1135,0,0,1461595,-241087,-1340157.46,-684546.72,-1340157.46
000400.SZ,20260709,5,6765048,664,0,1,1587985,4104397,5573154,240,700,3372591,3338623,6969093,0.005020080321285033,0,20.02,700,10341684,424,3426425,202046,0,19.92,0,699,0,0,35967,285307,166079,1302678,166079
000400.SZ,20260709,6,2050955,472,0,2,-285752,2193088,1895091,202,494,2241249,2201245,2107071,-0.0029970029970029332,0,19.96,494,4348320,270,-150290,76156,0,20.01,0,492,0,0,19964,68437,56192,-354189,56192
000400.SZ,20260709,7,1484921,584,0,0,-2397018.9,3885940.9,1459042,405,597,3915879.9,3854065.9,1516845,0,0,19.96,597,5432724.9,179,-2369144.9,31924,0,19.96,0,597,0,0,61814,-9.999999999997726,-29890,-2397008.9,-29890
000400.SZ,20260709,8,2212464.9,314,0,4,1011635,1262603.86,2376011,113,317,1250582.96,1196712.1,2398011.9,-0.0005010020040080944,0,19.95,317,3648594.86,201,1015752.8,167601,0,19.96,0,313,0,0,71816.86,-5988,95784.14000000001,1017623,95784.14000000001
000400.SZ,20260709,9,2065691,426,0,3,-166223.14000000007,3533663.98,2963590,227,432,4124012.14,3512216.1399999997,2447037.84,-0.0010025062656641391,0,19.93,432,6571049.98,199,-1446525.1400000001,269730,0,19.94,0,429,0,0,723412.8400000001,-49832,-453682.83999999997,-116391.14000000007,-453682.83999999997
000400.SZ,20260709,10,2048437,693,0,0,-2749620,7931284.1,1630430,562,700,7218687.1,3830497,2398731,-0.0010035122930255682,0,19.91,700,9617418.1,131,-1782060,121477,0,19.93,0,700,0,0,3617007.1,55704,-3495530.1,-2805324,-3495530.1
000400.SZ,20260709,11,3992340,1268,0,2,1388554,8497109,8134335,676,1284,11402582,10189690,5375507,-0.007533902561526799,0,19.76,1284,16778089,592,-6197350,448233,0,19.9,0,1282,0,0,2147826,51735,-1699593,1336819,-1699593
000400.SZ,20260709,12,4377320,1002,0,2,-2197124,14984889,5242066,672,1017,8517871,6338898,11778158,-0.003542510121457504,0,19.69,1017,20296029,330,-1961578,1021992,0,19.76,0,1015,0,0,8557819,9871.999999999998,-7535827,-2206996,-7535827
000400.SZ,20260709,13,4088350,818,0,1,345639,4574912,5804801,396,825,4596618,3994691,5822467,-0.0010157440325037873,0,19.67,825,10419085,422,93659.00000000001,1623929,0,19.67,0,824,0,0,712115,27564,911814,318075,911814
000400.SZ,20260709,14,5836210,880,0,0,110791,4685509,9041568,458,894,3718409,3539499,10105024,0.0025419420437212585,0,19.72,894,13823433,422,2296711,4310127,0,19.67,0,894,0,0,137597,-72738,4172530.0000000005,183529,4172530.0000000005
000400.SZ,20260709,15,2036654,633,0,2,-765117,3507298,2101588,275,640,3591884,2967011,2044526,-0.0030425963488843167,0,19.66,640,5636410,358,-930357,7872,0,19.71,0,638,0,0,624873,23592,-617001,-788709,-617001
000400.SZ,20260709,16,2706202,801,0,1,-290959.69999999995,3756066.7,3117258,409,801,4100264.7,3783857.7,2773060,0.0015259409969481759,0,19.69,801,6873324.7,392,-1077655.7,17708,0,19.65,0,800,0,0,365557,0,-347849,-290959.69999999995,-347849
000400.SZ,20260709,17,1432360,780,0,4,-3327680,4964103,2095486,591,786,4953864,4676734,2146948,-0.0030472320975115422,0,19.63,786,7100812,189,-3244374,716557,0,19.69,0,782,0,0,275161,-17667,441396,-3310013,441396
000400.SZ,20260709,18,1836973,720,0,3,-3448913,6752226,2086206,441,728,7021050,5646980,1917437,0.0010188487009678846,0,19.65,728,8938487,279,-3810007,80464,0,19.63,0,725,0,0,1374070,-76499,-1293606,-3372414,-1293606
000400.SZ,20260709,19,1866159,406,0,0,-202592,2007733,1769740,160,415,1905472,1832773,1958487,0.0005089058524173824,0,19.66,415,3863959,246,33386.000000000044,92328,0,19.64,0,415,0,0,72698.99999999999,55030,19629.000000000004,-257622,19629.000000000004
000400.SZ,20260709,20,1726777,457,0,2,-658150,3090592,1968322,288,486,3489310,2852327,1928889,-0.0015259409969481759,0,19.63,486,5418199,169,-1125550,202112,0,19.66,0,484,0,0,636983,29249,-434871,-687399,-434871
000400.SZ,20260709,21,1535161,298,0,3,-1206720,2449960,1207952,181,302,2134513,2110987,1550853,-0.0015282730514517364,0,19.6,302,3685366,117,-575826,15692,0,19.62,0,299,0,0,23526,27454,-7834,-1234174,-7834
000400.SZ,20260709,22,2754992,533,0,1,374584,2517768,2853109,228,541,2606085,2537382,2806041,0.0025510204081631203,0,19.65,541,5412126,305,217610,31419,0,19.61,0,540,0,0,88333,-17671,-56914,392255,-56914
000400.SZ,20260709,23,1493573,211,0,0,944823,2629112,1643405,61,223,2595667,426754,1739820,0.0010178117048347647,0,19.67,223,4335487,150,1066819,258067,0,19.66,0,223,0,0,2157093,31504,-1899026,913319,-1899026
000400.SZ,20260709,24,2410876,469,0,2,-766237,2585113,2486254,245,481,1894701,1766773,3407031,-0.0005083884087443601,1968,19.66,481,5301732,224,644103,996155,0,19.68,0,479,1968,0,127928,200849,868227,-967086,868227
000400.SZ,20260709,25,2050949,269,0,0,1398925,799762,2068703,82,275,935866,920130,2127851,0.005595116988809737,0,19.77,275,3063717,187,1130819,55265,0,19.66,0,275,0,0,37373.00000000001,147876,17891.999999999993,1251049,17891.999999999993
000400.SZ,20260709,26,1319662,341,0,3,-227102,1485384,1644433,176,344,1705215,1439952,1470139,0,0,19.77,344,3175354,165,-120290,378177,0,19.77,0,341,0,0,37563,-45537,340614,-181565,340614
000400.SZ,20260709,27,816766,278,0,9,-2389335,3162904,599781,209,282,2963670,2795795,816766,-0.003540718259989898,0,19.7,282,3780436,69,-1979029,0,0,19.77,0,273,0,0,167875,5913,-167875,-2395248,-167875
000400.SZ,20260709,28,720129,194,0,0,-375835,1092026,716191,120,194,1088088,1088088,720129,-0.001522842639593786,0,19.67,194,1808217,74,-367959,0,0,19.7,0,194,0,0,0,0,0,-375835,0
000400.SZ,20260709,29,1523575,242,0,0,400072,1166951,1507804,111,245,1186713,1159077,1523575,0.0030503304524656183,0,19.73,245,2710288,131,364498,0,0,19.67,0,245,0,0,27635.999999999996,31582.999999999996,-27635.999999999996,368489,-27635.999999999996
000400.SZ,20260709,30,712826,371,0,0,-537778,2175491,752188,275,378,1797655,1286028,1171384,-0.0015205271160669608,0,19.7,378,2969039,96,-573202,27566.000000000004,0,19.73,0,378,0,0,942619,-29528,-915053,-508250,-915053
000400.SZ,20260709,31,1694213,254,0,3,201048,1370769,1627070,122,254,1246402,1244431,1751437,0.002030456852791835,0,19.74,254,2997839,132,449782,57224,0,19.7,0,251,0,0,1971,0,55253,201048,55253
000400.SZ,20260709,32,2146570,322,0,0,542008,1660046,3445030,137,335,1671912,1572966,3464773,0.0035460992907801565,0,19.81,335,5136685,185,573604,1320183,0,19.75,0,335,0,0,96966,-19759,1223217,561767,1223217
000400.SZ,20260709,33,1985691,406,0,0,-320174,1996953,1988178,247,420,1610801,1509787,2497227,0.0005047955577991703,0,19.82,420,4108028,159,475904,511535.99999999994,0,19.8,0,420,0,0,101014,99123,410521.99999999994,-419297,410521.99999999994
000400.SZ,20260709,34,2915048,389,0,5,1113718,1942110,3422992,179,400,1969899,1793420,3446787,0.0010090817356205638,0,19.84,400,5416686,210,1121628,531739,0,19.83,0,395,0,0,176479,-11904,355260,1125622,355260
000400.SZ,20260709,35,4050346,440,0,8,2273797,2759355,4284996,227,462,2250917,1925892,5489087,0.003528225806451627,300339,19.91,462,7740004,213,2124454,667743,0,19.83,0,454,300339,0,1096023,319876,-428280,1953921,-428280
000400.SZ,20260709,36,4920741,642,0,2,1998886,2719835,5755338,258,674,3293136,2649349,5483286,0.004018081366147579,0,19.99,674,8776422,384,2271392,1130550,0,19.91,0,672,0,0,75782,18150.999999999996,1054768,1980735,1054768
000400.SZ,20260709,37,1685506,339,0,1,-471311,2090688,2104880,166,367,3049464,3035499,1697501,-0.0020010005002500824,0,19.95,367,4746965,173,-1349993,11995,0,19.99,0,366,0,0,13965,-487473,-1970,16162,-1970
000400.SZ,20260709,38,1931661,625,0,3,-1231505,3663133,1576829,273,630,3298348,2501338,1985472,-0.0005012531328319804,0,19.94,630,5283820,352,-569677,0,0,19.94,0,627,0,0,850821,3978,-850821,-1235483,-850821
000400.SZ,20260709,39,2734315,547,0,6,-1139986,4663923,2616850,372,549,4397404,3539955,2909204,-0.003510531594784367,0,19.87,549,7306608,175,-805640,49708,0,19.94,0,543,0,0,982630,-25835,-932922,-1114151,-932922
000400.SZ,20260709,40,1437621,355,0,1,197352,1238193,1389737,123,383,1492616,1490629,1445569,0.0015098137896324903,0,19.9,383,2938185,232,-53008.000000000015,7948,0,19.86,0,382,0,0,1987,51769,5961,145583,5961
000400.SZ,20260709,41,2929153.1399999997,364,0,4,-488925.67999999993,2677802.18,3220400,221,387,2148588.2,2029610.86,3985870.14,0.0015075376884422682,0,19.93,387,6134458.34,143,899542.28,1056717,0,19.89,0,383,0,0,118977.34,-93783.84,937739.6599999999,-395141.84,937739.6599999999
000400.SZ,20260709,42,1894163,626,0,1,-721983,2769435,1695109,457,638,2546508,2293710,1999690,-0.000501756146512695,0,19.92,638,4546198,169,-399547,3986,0,19.92,0,637,0,0,354339,1990,-350353,-723973,-350353
000400.SZ,20260709,43,4204473,622,0,3,362774,3546412,4962355,276,629,3209252,3139419,5329487,0.004016064257028026,0,20,629,8538739,346,1065054,1125014,0,19.93,0,626,0,0,69833,2011.9999999999993,1055181,360762,1055181
000400.SZ,20260709,44,2356969,599,0,8,-457061,2979975,5943055,270,608,3013985,2801994,5983090,0.0015000000000000568,0,20.03,608,8997075,329,-445025,3626121,0,20,0,600,0,0,211991,-6010.999999999998,3414130,-451050,3414130
000400.SZ,20260709,45,4684903,832,0,5,60588.07999999996,3529686.92,3425948,454,842,2715619.92,2713616.92,4688911,0.002995506739890101,282564,20.09,842,7404530.92,378,1971286.08,4008,0,20.03,0,837,282564,0,2003,166332,2005,-105743.92000000004,2005
000400.SZ,20260709,46,3370095,904,0,1,-1271346,4773768,3490390,609,904,4894063,4882031,3370095,-0.002488800398208099,0,20.04,904,8264158,295,-1511936,0,0,20.08,0,903,0,0,12032,0,-12032,-1271346,-12032
000400.SZ,20260709,47,2716856,853,0,0,-1209774.04,3139058.04,1945332,558,853,2351486.04,2351486.04,2732904,0,0,20.04,853,5084390.04,295,365369.96,16047.999999999998,0,20.04,0,853,0,0,0,0,16047.999999999998,-1209774.04,16047.999999999998
000401.SZ,20260709,0,363390,177,0,0,-502331,800893,298562,107,177,736065,736065,363390,-0.008670520231213816,0,3.43,177,1099455,70,-372675,0,0,3.46,0,177,0,0,0,0,0,-502331,0
000401.SZ,20260709,1,304379,169,0,0,188566,152171,341080,84,170,189215,189215,304379,0.0029154518950436693,0,3.44,170,493594,85,115164,0,0,3.43,0,170,0,0,0,-343,0,188909,0
000401.SZ,20260709,2,667912,197,0,0,-257024,740996,519610,108,201,629716,629716,667912,0.005813953488372098,0,3.46,201,1297628,89,38196,0,0,3.43,0,201,0,0,0,-35638,0,-221386,0
000401.SZ,20260709,3,283722,87,0,0,229893,54175,284068,39,87,54521,54521,283722,0,0,3.46,87,338243,48,229201,0,0,3.46,0,87,0,0,0,0,0,229893,0
000401.SZ,20260709,4,49968,55,0,0,-35148,85116,49968,33,55,85116,85116,49968,0,0,3.46,55,135084,22,-35148,0,0,3.47,0,55,0,0,0,0,0,-35148,0
000401.SZ,20260709,5,557811,160,0,0,-12202,567931,562690,67,161,565849,565849,565119,0,0,3.46,161,1130968,93,-8038,7308,0,3.47,0,161,0,0,0,347,7308,-12549,7308
000401.SZ,20260709,6,42334,34,0,0,-2300,44634,42334,16,34,44634,44634,42334,0,0,3.46,34,86968,18,-2300,0,0,3.47,0,34,0,0,0,0,0,-2300,0
000401.SZ,20260709,7,55414,141,0,0,-366229,414332,32578,124,141,391496,375971,55414,-0.0028901734104045626,0,3.45,141,446910,17,-320557,0,0,3.46,0,141,0,0,15525,0,-15525,-366229,-15525
000401.SZ,20260709,8,356726,91,0,0,356037,1035,357072,3,91,1381,1381,356726,0.002898550724637619,0,3.46,91,358107,88,355345,0,0,3.46,0,91,0,0,0,0,0,356037,0
000401.SZ,20260709,9,34904,55,0,0,-395287,417426,22139,44,55,404661,404661,34904,-0.0057803468208092535,0,3.44,55,439565,11,-369757,0,0,3.46,0,55,0,0,0,0,0,-395287,0
000401.SZ,20260709,10,230460,65,0,0,163036,67424,230460,7,65,67424,67424,230460,0,0,3.44,65,297884,58,163036,0,0,3.45,0,65,0,0,0,0,0,163036,0
000401.SZ,20260709,11,256695,231,0,0,-301448,676824,375376,145,231,795505,795505,256695,0,0,3.44,231,1052200,86,-538810,0,0,3.45,0,231,0,0,0,0,0,-301448,0
000401.SZ,20260709,12,53753,132,0,0,-36768,442991,406223,57,132,795461,795461,53753,-0.005813953488372098,0,3.42,132,849214,75,-741708,0,0,3.43,0,132,0,0,0,0,0,-36768,0
000401.SZ,20260709,13,617683,137,0,0,362257,219453,418941,44,146,199258,199258,617683,0,0,3.42,146,816941,93,418425,0,0,3.42,0,146,0,0,0,162769,0,199488,0
000401.SZ,20260709,14,19551,21,0,0,8607,10944,19551,6,21,10944,10944,19551,0,0,3.42,21,30495,15,8607,0,0,3.43,0,21,0,0,0,0,0,8607,0
000401.SZ,20260709,15,152305,120,0,0,-365313,386249,20936,103,120,254880,254880,152305,0.002923976608187202,0,3.43,120,407185,17,-102575,0,0,3.43,0,120,0,0,0,0,0,-365313,0
000401.SZ,20260709,16,128656,47,0,0,121110,7546,128656,15,47,7546,7546,128656,0,0,3.43,47,136202,32,121110,0,0,3.44,0,47,0,0,0,0,0,121110,0
000401.SZ,20260709,17,6535,34,0,0,-193301,199836,6535,31,34,199836,199836,6535,-0.002915451895043799,0,3.42,34,206371,3,-193301,0,0,3.44,0,34,0,0,0,0,0,-193301,0
000401.SZ,20260709,18,46989.14,30,0,0,-19167.86,66500,47332.14,7,30,66843,66843,46989.14,0.002923976608187202,0,3.43,30,113832.14,23,-19853.86,0,0,3.42,0,30,0,0,0,0,0,-19167.86,0
000401.SZ,20260709,19,179912,44,0,0,293515,28469,321984,22,44,170541,170541,179912,0,0,3.43,44,350453,22,9371,0,0,3.44,0,44,0,0,0,0,0,293515,0
000401.SZ,20260709,20,8932,80,0,0,-89486.86,96360.86,6874,65,80,94302.86,94302.86,8932,-0.002915451895043799,0,3.42,80,103234.86,15,-85370.86,0,0,3.44,0,80,0,0,0,0,0,-89486.86,0
000401.SZ,20260709,21,17150,8,0,0,15098,2052,17150,1,8,2052,2052,17150,0.002923976608187202,0,3.43,8,19202,7,15098,0,0,3.43,0,8,0,0,0,0,0,15098,0
000401.SZ,20260709,22,10976,39,0,0,-36904,47880,10976,31,39,47880,47880,10976,-0.002915451895043799,0,3.42,39,58856,8,-36904,0,0,3.42,0,39,0,0,0,0,0,-36904,0
000401.SZ,20260709,23,70683,58,0,0,114947,29138,144085,23,58,102540,102540,70683,0.005847953216374275,0,3.44,58,173223,35,-31857,0,0,3.42,0,58,0,0,0,0,0,114947,0
000401.SZ,20260709,24,103975,108,0,0,-211560,242815,23027,92,113,182447,181079,103975,-0.005813953488372098,0,3.42,113,286422,16,-77104,0,0,3.42,0,113,0,0,1368,6860,-1368,-218420,-1368
000401.SZ,20260709,25,14063,8,0,0,13379,684,14063,2,8,684,684,14063,0.002923976608187202,0,3.43,8,14747,6,13379,0,0,3.43,0,8,0,0,0,0,0,13379,0
000401.SZ,20260709,26,217496,42,0,0,210293,7203,226440,4,42,7203,7203,226440,0.0029154518950436693,0,3.44,42,233643,38,210293,8944,0,3.43,0,42,0,0,0,0,8944,210293,8944
000401.SZ,20260709,27,129281,111,0,0,-152665,280231,127566,88,111,278516,278516,129281,-0.0029069767441859845,0,3.43,111,407797,23,-149235,0,0,3.43,0,111,0,0,0,0,0,-152665,0
000401.SZ,20260709,28,351482,168,0,0,-1066857,1138683,68406,141,170,862447,862447,351482,-0.005830903790087469,0,3.41,170,1213929,27,-510965,0,0,3.43,0,170,0,0,0,3420,0,-1070277,0
000401.SZ,20260709,29,206918,81,0,0,59946,146972,206918,34,81,146972,146972,206918,0.0029325513196480314,0,3.42,81,353890,47,59946,0,0,3.42,0,81,0,0,0,0,0,59946,0
000401.SZ,20260709,30,132410,126,0,0,8966,124470,133436,64,126,125496,125496,132410,0,0,3.42,126,257906,62,6914,0,0,3.42,0,126,0,0,0,0,0,8966,0
000401.SZ,20260709,31,176814,76,0,0,173745,3069,176814,1,76,3069,3069,176814,0,0,3.42,76,179883,75,173745,0,0,3.42,0,76,0,0,0,0,0,173745,0
000401.SZ,20260709,32,130302,74,0,0,130411,37169,167580,8,74,74447,74447,130302,0,0,3.42,74,204749,66,55855,0,0,3.42,0,74,0,0,0,0,0,130411,0
000401.SZ,20260709,33,89604,36,0,0,-32815,122419,89604,9,36,122419,122419,89604,0,0,3.42,36,212023,27,-32815,0,0,3.42,0,36,0,0,0,0,0,-32815,0
000401.SZ,20260709,34,88012,117,0,0,-428256,442953,11628,107,119,369638,369638,88012,0,0,3.42,119,457650,10,-281626,0,0,3.42,0,119,0,0,0,3069,0,-431325,0
000401.SZ,20260709,35,202046,84,0,0,11837,208153,176130,62,84,182237,138377,202046,-0.005847953216374275,0,3.4,84,384283,22,63669,0,0,3.42,0,84,0,0,43860,0,-43860,11837,-43860
000401.SZ,20260709,36,41991,82,0,0,-139185,181176,16416,70,86,181176,181176,41991,0.0029411764705883033,0,3.41,86,223167,12,-139185,0,0,3.4,0,86,0,0,0,25575,0,-164760,0
000401.SZ,20260709,37,375730,176,0,0,320786,48104,375730,23,177,54944,54944,375730,0.005865102639296193,0,3.43,177,430674,153,320786,0,0,3.41,0,177,0,0,0,-6840,0,327626,0
000401.SZ,20260709,38,82430,48,0,0,-140830,150414,32498,25,52,123396,123396,82430,-0.005830903790087469,0,3.41,52,205826,23,-40966,0,0,3.43,0,52,0,0,0,-22914,0,-117916,0
000401.SZ,20260709,39,7524,27,0,0,-42262,49786,7524,23,27,49786,49786,7524,0,0,3.41,27,57310,4,-42262,0,0,3.41,0,27,0,0,0,0,0,-42262,0
000401.SZ,20260709,40,3078,30,0,0,-25907,28985,3078,24,30,28985,28985,3078,0,0,3.41,30,32063,6,-25907,0,0,3.41,0,30,0,0,0,0,0,-25907,0
000401.SZ,20260709,41,263340,77,0,0,74767,188573,263340,44,77,188573,188573,263340,0.0029325513196480314,0,3.42,77,451913,33,74767,0,0,3.42,0,77,0,0,0,0,0,74767,0
000401.SZ,20260709,42,99522,70,0,0,-40288,139810,99522,46,70,139810,139810,99522,-0.0029239766081870723,0,3.41,70,239332,24,-40288,0,0,3.41,0,70,0,0,0,0,0,-40288,0
000401.SZ,20260709,43,181063,111,0,0,-299731,437828,127867,80,116,395544,395544,181063,0.0029325513196480314,0,3.42,116,576607,31,-214481,0,0,3.42,0,116,0,0,0,10230,0,-309961,0
000401.SZ,20260709,44,48111,154,0,0,-361052,393477,35494,134,155,383929,383929,48111,-0.0029239766081870723,0,3.41,155,432040,20,-335818,0,0,3.41,0,155,0,0,0,-3069,0,-357983,0
000401.SZ,20260709,45,998227,239,0,0,788095,185580,1021695,64,239,161028,161028,1046247,0.005865102639296193,0,3.43,239,1207275,175,837199,48020,0,3.41,0,239,0,0,0,0,48020,788095,48020
000401.SZ,20260709,46,86093,118,0,0,-164593,250686,86093,88,118,250686,250686,86093,0,0,3.43,118,336779,30,-164593,0,0,3.43,0,118,0,0,0,0,0,-164593,0
000401.SZ,20260709,47,6516,37,0,0,-89242,94390,6174,30,39,95074,95074,6516,-0.002915451895043799,0,3.42,39,101590,7,-88558,0,0,3.41,0,39,0,0,0,-1026,0,-88216,0
000402.SZ,20260709,0,2399230,866,0,0,-3405689,6157532,3015896,544,901,5664603,4819061,3554235,0,0,2.41,901,9218838,322,-2419831,1155005,0,2.41,0,901,0,0,845542,45410,309463,-3451099,309463
000402.SZ,20260709,1,874919,984,0,0,-14543.400000000023,888980.4,874437,396,984,888498.4,888498.4,874919,0,0,2.41,984,1763417.4,588,-13579.400000000023,0,0,2.41,0,984,0,0,0,0,0,-14543.400000000023,0
000402.SZ,20260709,2,3265324.4099999997,707,0,0,305130.97000000003,1851387.72,2873002.17,486,707,741614,740646,3982775.8899999997,0.004149377593360907,0,2.42,707,4724389.890000001,221,2524678.41,717451.48,0,2.4,0,707,0,0,968,0,716483.48,305130.97000000003,716483.48
000402.SZ,20260709,3,632125,536,0,0,-773431,1418624,645193,339,536,1431692,1431692,632125,0,0,2.42,536,2063817,197,-799567,0,0,2.43,0,536,0,0,0,0,0,-773431,0
000402.SZ,20260709,4,692389,468,0,0,-330787,874800,530249,254,473,720162,712932,692389,0,0,2.42,473,1412551,214,-20543,0,0,2.43,0,473,0,0,7230,6534,-7230,-337321,-7230
000402.SZ,20260709,5,2274376,624,0,0,1207815,1066318,2449569,407,624,1066075,1066075,2449812,0.004132231404958773,0,2.43,624,3515887,217,1208301,175436,0,2.43,0,624,0,0,0,0,175436,1207815,175436
000402.SZ,20260709,6,750753,717,0,0,-802308,1357511,557904,548,717,1158587,1155213,756828,-0.008230452674897125,0,2.41,717,1915415,169,-404460,6075.000000000001,0,2.42,0,717,0,0,3374,0,2701.000000000001,-802308,2701.000000000001
000402.SZ,20260709,7,950092,206,0,0,918584,128792,1053208,34,206,226076,226076,955924,0.004149377593360907,0,2.42,206,1182000,172,724016,5832,0,2.41,0,206,0,0,0,0,5832,918584,5832
