stock_code,transaction_date,window_id,order_age_missing_count,window_close_price,active_inferred_count,small_passive_buy_amount,order_age_fifo_count,active_buy_count,deal_amount,Q_rule_t,small_passive_sell_amount,signal_deal_buy_amount,window_trade_count,R_seed_t,order_age_unresolved_count,large_active_buy_amount,large_active_sell_amount,passive_quant_amount,passive_retail_amount,side_fallback_count,order_age_direct_count,active_buy_amount,pi_max_price_impact_pct,order_age_recovered_count,active_sell_amount,window_open_price,active_sell_count,active_non_large_amount,signed_large_active_amount,CH_rule_t,signed_mix_qr_amount,signal_deal_sell_amount,unknown_side_amount
000422.SZ,20260709,24,0,13.05,338,1197528.96,0,199,4300483.96,-502487.04000000004,1509406,2204195.96,344,0,0,917103,676446,-28801,0,0,344,2019326.96,0,344,2252356,13.05,139,-473686.04000000004,240657,240657,-311877.04000000004,2096288,0
000422.SZ,20260709,25,0,13.1,109,723872,0,73,1025516,443166,301644,723872,109,0,0,0,0,0,0,0,109,734341,0.003831417624520991,109,291175,13.05,36,443166,0,0,422228,301644,0
000422.SZ,20260709,26,0,13.09,197,1504927,0,143,2214041.52,1171588.48,655486.52,1504927,201,0,0,0,53628,-2620,0,0,201,1659451,-0.0007633587786259379,201,538870.52,13.1,54,1174208.48,-53628,-53628,849440.48,709114.52,0
000422.SZ,20260709,27,0,13.05,230,458530,0,44,2365151.48,-1474231.48,1906621.48,458530,230,0,0,0,0,0,0,0,230,445460,-0.0030557677616500495,230,1919691.48,13.09,186,-1474231.48,0,0,-1448091.48,1906621.48,0
000422.SZ,20260709,28,0,13.02,282,366299,0,56,2772039,-2039461,2379700,366299,282,0,0,0,26040,0,0,0,282,353269,-0.002298850574712731,282,2418770,13.04,226,-2039461,-26040,-26040,-2013401,2405740,0
000422.SZ,20260709,29,0,13.07,137,1028127.1799999999,0,90,1819952.18,-230312.18,791825,1028127.1799999999,138,0,0,0,0,-45570,0,0,138,794820,0.0038402457757297013,138,979562.1799999999,13.02,47,-184742.18,0,0,236302.18,791825,0
000422.SZ,20260709,30,0,13.06,129,584665,1,48,1318005,-152627,685092,584665,129,0,0,0,48248,0,0,0,128,558565,-0.0007651109410864412,129,759440,13.06,81,-152627,-48248,-48248,-100427,733340,0
000422.SZ,20260709,31,0,13.09,338,1493728,0,228,2680113,541317,1091023,1506812,338,0,0,13084,82278,0,0,0,338,1576118,0.0022970903522204714,338,1103995,13.06,110,541317,-69194,-69194,402705,1173301,0
000422.SZ,20260709,32,0,13.05,278,933105,1,107,3009338.76,-930389.76,1970584.76,939650,288,0,0,6545,99104,43065,0,0,287,937080,-0.0030557677616500495,288,2003093.76,13.09,171,-973454.76,-92559,-92559,-1037479.76,2069688.76,0
000422.SZ,20260709,33,0,13.06,470,1917627,3,262,4473736,-347360,2463445,1929381,470,0,0,11754,80910,0,0,0,467,2028610,0.0007662835249041982,470,2445126,13.04,208,-347360,-69156,-69156,-545818,2544354.999999999,0
000422.SZ,20260709,34,0,13.07,290,875930,2,130,2430500,-284096,1301140,960950,298,0,0,85020,168410,-101941,0,0,296,1031507,0.0007656967840734906,298,1297052,13.07,160,-182155,-83390,-83390,-425210,1469550,0
000422.SZ,20260709,35,0,13.06,433,1690787.55,2,189,5682935.430000001,-388603.37,1930062.8800000001,3254856.4499999997,433,0,0,79788,1982297,0,0,0,431,1695911.53,-0.0007651109410864412,433,3987023.9,13.06,244,-388603.37,-1902509,-1902509,-239275.33,2428078.9800000004,0
000422.SZ,20260709,36,0,13.14,691,4497452,0,519,10883795,2907439,1857749,8943320,714,0,0,4445868,82726,-81408,0,0,714,9005002,0.006125574272588061,714,1653013,13.07,172,2988847,4363142,4363142,2639703,1940475,0
000422.SZ,20260709,37,0,13.11,476,1729057,1,166,4790934,-959914,3061877,1729057,476,0,0,0,0,0,0,0,475,1915510,-0.002283105022831137,476,2875424,13.14,310,-959914,0,0,-1332820,3061877,0
000422.SZ,20260709,38,0,13.12,356,1136773.9,2,101,4030933.9,-1773047.9,2894160,1136773.9,356,0,0,0,0,0,0,0,354,1128943,0.0007627765064835841,356,2901990.9,13.11,255,-1773047.9,0,0,-1757386.1,2894160,0
000422.SZ,20260709,39,0,13.1,400,1213997,1,145,4055643,-1574225,2821996,1213997,402,0,0,0,19650,-26220,0,0,401,1230884,-0.0015243902439024066,402,2798539,13.12,255,-1548005,-19650,-19650,-1607999,2841646,0
000422.SZ,20260709,40,0,13.12,140,648020,1,63,1678363,-356103,1030343,648020,140,0,0,0,0,0,0,0,139,661130,0.0015267175572518759,140,1017233,13.1,77,-356103,0,0,-382323,1030343,0
000422.SZ,20260709,41,0,13.12,254,1146736,3,107,2768520,-475048,1621784,1146736,254,0,0,0,0,0,0,0,251,1146736,0,254,1621784,13.11,147,-475048,0,0,-475048,1621784,0
000422.SZ,20260709,42,0,13.12,416,1501359,1,137,4124314,-1008690,2562569,1523697,416,0,0,22338,38048,0,0,0,415,1549957,0,416,2574357,13.12,279,-1008690,-15710,-15710,-1061210,2600617,0
000422.SZ,20260709,43,0,13.18,597,4580120.9,1,393,6569214.9,2772587.9,1917967,4651247.9,597,0,0,71127,0,0,0,0,596,4706464.9,0.004573170731707355,597,1862750,13.12,204,2772587.9,71127,71127,2662153.9,1917967,0
000422.SZ,20260709,44,0,13.19,517,3760292.7800000003,0,311,5751928.39,1852247.3900000001,1971850.61,3780077.7800000003,525,0,0,19785,0,7908,0,0,525,3780348.39,0.0007587253414263875,525,1916224,13.18,206,1844339.3900000001,19785,19785,1788442.1699999997,1971850.61,0
000422.SZ,20260709,45,0,13.19,457,2565240,3,222,6081874.609999999,-428168.61,2967028.61,2565240,457,0,0,0,549606,0,0,0,454,2552050,0,457,3529824.61,13.2,235,-428168.61,-549606,-549606,-401788.61,3516634.61,0
000422.SZ,20260709,46,0,13.18,590,2600257.02,1,256,7174602.0200000005,-1603937.98,4551971,2601575.02,603,0,0,1318,21056,-559725,0,0,602,2772829.02,-0.0007581501137225009,603,3836780.0000000005,13.18,334,-1044212.98,-19738,-19738,-1951713.98,4573027,0
000422.SZ,20260709,47,0,13.17,482,3785643,0,120,7435939,-2679103,3622660,3785643,482,0,0,0,27636,0,0,0,482,2364600,-0.0007587253414263875,482,5071339,13.17,362,-2679103,-27636,-27636,162983,3650296,0
000423.SZ,20260709,0,1,46.51,739,3126453,3,369,9042589,782427,2366808,4296356,901,-4660,1,1127840,2421488,-244436,-4660,0,897,3696664,-0.005984184654840802,900,3963449,46.79,370,1026863,-1293648,-1293648,759645,4746233,0
000423.SZ,20260709,1,1,46.54,417,1712395,3,262,4675375,-342779,1851012,2359357,515,0,1,651703,460265,-488159,0,0,511,1861870,0.0006450225757901771,514,1525052,46.5,155,145380,191438,191438,-138617,2316018,0
000423.SZ,20260709,2,0,46.68,457,2154036,1,300,4825577,713704,1328716,2895303,550,0,0,1147105,195720,-172867,0,0,549,2989045,0.003008165019338216,550,1151089,46.58,157,886571,951385,951385,825320,1930274,0
000423.SZ,20260709,3,0,47.02,508,2114961,0,306,7584604,463510,1998265,5389219,559,0,0,1211164,2260214,-1045976,0,0,559,3288131,0.007283633247643604,559,2827695,46.7,202,1509486,-1049050,-1049050,116696,2195385,0
000423.SZ,20260709,4,0,46.93,458,2256055,0,282,6399489,2253279,2494054,3323060,530,0,0,1198992,450388,-23391,0,0,530,4442362,-0.0019140791152701703,530,1417088,47.05,176,2276670,748604,748604,-237999,3076429,0
000423.SZ,20260709,5,0,47.07,391,2860308,1,254,4910611,1365546,724162,3956163,427,0,0,842115,484026,28253,0,0,426,3199525,0.0029831664180694772,427,1504143,46.98,137,1337293,358089,358089,2136146,954448,0
000423.SZ,20260709,6,0,46.99,463,1681428,2,306,4646797,674677,1308147,3004676,516,0,0,1417422,239800,127268,0,0,514,3018771,-0.0016995963458678201,516,1293740,47.07,157,547409,1177622,1177622,373281,1642121,0
000423.SZ,20260709,7,0,46.88,155,591697,0,98,1370872,84600,647807,662065,166,0,0,70368,61000,-206643,0,0,166,690185,-0.0023409236007661083,166,389574,46.98,57,291243,9368,9368,-56110,708807,0
000423.SZ,20260709,8,0,46.89,227,750612,0,121,2064023,-23213,952157,877342,271,0,0,154921,206333,-32881,0,0,271,863389,0.0002133105802047357,271,905133,46.89,106,9668,-51412,-51412,-201545,1186681,0
000423.SZ,20260709,9,0,46.83,144,389519,0,72,1294606,-112031,764490,455142,164,0,0,103119,37478,-60948,0,0,164,586581,-0.001279590531030119,164,572023,46.89,72,-51083,65641,65641,-374971,839464,0
000423.SZ,20260709,10,0,46.91,200,1003734,0,128,2016468,488199,703275,1228794,233,0,0,276609,32850,-23455,0,0,233,1289766,0.0017083066410420308,233,534353,46.83,72,511654,243759,243759,300459,787674,0
000423.SZ,20260709,11,0,46.97,177,638348,0,118,1496828,75527,572213,882447,201,0,0,234733,51534,-122022,0,0,201,830861,0.001279044979748503,201,450113,46.91,59,197549,183199,183199,66135,614381,0
000423.SZ,20260709,12,0,46.85,168,549004,0,96,3215571,-1742350,2507056,685085,205,0,0,140774,18737,-1897383,0,0,205,703753,-0.0025548222269533203,205,426683,46.95,72,155033,122037,122037,-1958052,2530486,0
000423.SZ,20260709,13,0,47,205,1107789,0,133,1656773,666992,441025,1168810,216,0,0,56332,51627,-18731,0,0,216,1145441,0.0032017075773745694,216,455013,46.85,72,685723,4705,4705,666764,487963,0
000423.SZ,20260709,14,0,46.95,152,427066,2,75,1074405,-145196,534734,502180,170,0,0,75114,37491,-70373,0,0,168,469326,-0.001063829787233982,170,506526,46.97,77,-74823,37623,37623,-107668,572225,0
000423.SZ,20260709,15,0,47.03,234,1320297,0,160,1940360,794236,422721,1465966,241,0,0,145669,51673,4688,0,0,241,1395520,0.0017039403620872904,241,511976,46.94,74,789548,93996,93996,897576,474394,0
000423.SZ,20260709,16,0,47.04,348,1637906,1,201,3694826,687569,1148571,2254530,389,0,0,550708,357641,-131767,0,0,388,2184146,0.00021263023601951969,389,1171743,47.02,147,819336,193067,193067,489335,1440296,0
000423.SZ,20260709,17,0,47,156,399634,0,86,1861555,-164334,554554,521880,168,0,0,728822,178545,-61090,0,0,168,1086130,-0.0008503401360544036,168,639097,47.03,70,-103244,550277,550277,-154920,1339675,0
000423.SZ,20260709,18,0,47.06,463,1225209,1,264,6327989,-1170415,1574558,4026871,489,0,0,2844163,684059,-42419,0,0,488,3555241,0.0012765957446808994,489,2523133,47,199,-1127996,2160104,2160104,-349349,2301118,0
000423.SZ,20260709,19,0,47.09,186,899006,0,112,1642368,329859,616245,997894,205,0,0,103598,23519,141188,0,0,205,814364,0.0006374840628984516,205,545614,47.02,74,188671,80079,80079,282761,644474,0
000423.SZ,20260709,20,0,47.18,217,998912,5,127,2307531,99907,880213,1290909,227,0,0,277937,150469,75540,0,0,222,1163659,0.0019112338076023847,227,1011824,47.06,90,24367,127468,127468,118699,1016622,0
000423.SZ,20260709,21,0,47.2,236,1232222,3,125,2931124,217520,1033452,1727801,254,0,0,406084,259366,-18862,0,0,251,1524981,0.0004239084357779382,254,1141881,47.2,111,236382,146718,146718,198770,1203323,0
000423.SZ,20260709,22,0,47.06,195,575269,2,87,1734880,-61059,890840,740329,202,0,0,103766,165005,14128,0,0,200,782736,-0.002966101694915266,202,919162,47.2,108,-75187,-61239,-61239,-315571,994551,0
000423.SZ,20260709,23,0,47.11,165,522640,0,102,1539279,-13901.000000000015,640161,809669,168,0,0,169542,206936,-56487,0,0,168,743992,0.0010624734381639855,168,738800,47.07,63,42585.999999999985,-37394,-37394,-117521,729610,0
000423.SZ,20260709,24,0,47.18,363,1469545.08,0,210,4444433.24,427627.08,1070822,2515220.24,384,0,0,1140157.16,763909,-4402,0,0,384,2482518.24,0.0014858841010401249,384,1674241,47.09,153,432029.08,376248.16,376248.16,398723.08,1929213,0
000423.SZ,20260709,25,0,47.13,240,565233,0,174,4117205,94290,461563,2990265,248,0,0,3076288,14121,23529,0,0,248,3589750,-0.0010597710894446196,248,456822,47.15,66,70761,3062167,3062167,103670,1126940,0
000423.SZ,20260709,26,0,46.95,169,658842,0,59,2064399,-427506,729000,922480,190,0,0,165094,511463,-14058,0,0,190,598293,-0.003819223424570331,190,1358110,47.13,110,-413448,-346369,-346369,-70158,1141919,0
000423.SZ,20260709,27,0,46.84,165,347083,0,61,1411786,-426931,727076,389290,173,0,0,168815,168812,-32823,0,0,173,483051,-0.002342917997870062,173,877156,46.96,104,-394108,3,3,-379993,1022496,0
000423.SZ,20260709,28,0,46.87,130,299900,0,47,909071,-28100,374892,440461,132,0,0,9381,224898,6,0,0,132,328037,0.0006404782237402653,132,571660,46.84,83,-28106,-215517,-215517,-74992,468610,0
000423.SZ,20260709,29,0,46.88,181,1012460,0,96,1645102,450111,599847,1012460,183,0,0,0,32795,9374,0,0,183,1021835,0.00021335609131651625,183,613893,46.87,85,440737,-32795,-32795,412613,632642,0
000423.SZ,20260709,30,0,46.85,187,483075,0,81,1627473,-314309,928692,525299,189,0,0,42224,173482,9384,0,0,189,581569,-0.0006399317406143587,189,1036520,46.87,106,-323693,-131258,-131258,-445617,1102174,0
000423.SZ,20260709,31,0,46.91,145,393884,0,74,1040901,-126474,548498,478345,145,0,0,84461,14058,0,0,0,145,492415,0.0012806830309497368,145,548486,46.87,71,-126474,70403,70403,-154614,562556,0
000423.SZ,20260709,32,0,47.06,232,620319,0,162,2270178,14257.000000000007,887996,1227083,256,0,0,691409,70454,-37588,0,0,256,1410396,0.0031976124493712575,256,737596,46.94,70,51845,620955,620955,-267677,1043095,0
000423.SZ,20260709,33,0,46.99,250,531813,0,83,2305373,-601880,1387853,654247,274,0,0,122443,263264,-51693,0,0,274,701316,-0.0014874628134296701,274,1392324,47.06,167,-550187,-140821,-140821,-856040,1651126,0
000423.SZ,20260709,34,0,47,235,498058,4,77,2024597,-647960,1239994,610850,262,0,0,145696,140849,23516,0,0,258,545086,0.00021281123643324132,262,1211715,46.99,158,-671476,4847,4847,-741936,1413747,0
000423.SZ,20260709,35,0,46.95,181,394682,1,57,1667526,-483653,868951,474573,190,0,0,70515,333378,32871,0,0,189,413529,-0.001063829787233982,190,1192916,47,124,-516524,-262863,-262863,-474269,1192953,0
000423.SZ,20260709,36,0,46.91,223,587115,4,72,2079854,-511737,1004844,859195,240,0,0,65808,422087,-18752,0,0,236,573048,-0.0008519701810437966,240,1422312,46.97,151,-492985,-356279,-356279,-417729,1220659,0
000423.SZ,20260709,37,0,46.83,222,299961,0,54,1771677,-684524,1012569,351481,230,0,0,4688,454459,-32821,0,0,230,304628,-0.0017053933063312363,230,1406102,46.91,168,-651703,-449771,-449771,-712608,1420196,0
000423.SZ,20260709,38,0,46.77,193,538127,0,61,1792286,-514769,959312,678563,204,0,0,140448,154399,18718,0,0,204,589663,-0.0012812299807814472,204,1137101,46.85,132,-533487,-13951,-13951,-421185,1113723,0
000423.SZ,20260709,39,0,46.77,266,865248,0,99,2656421,-112186,1005488,1066352,285,0,0,135616,650069,79472,0,0,285,888647,0,285,1594758,46.78,167,-191658,-514453,-514453,-140240,1590069,0
000423.SZ,20260709,40,0,46.81,182,570739,0,94,2390119,238634,556609,1571648,190,0,0,996234.0000000001,266537,-23386,0,0,190,1660512,0.0008552490912978223,190,668795,46.77,88,262020,729697.0000000001,729697.0000000001,14130,818471,0
000423.SZ,20260709,41,0,46.81,277,786571,0,92,6729072,-2261934,3123433,875555,282,0,0,70261,2748807,14056,0,0,282,875558,0,282,5830094,46.8,185,-2275990,-2678546,-2678546,-2336862,5853517,0
000423.SZ,20260709,42,0,46.78,309,697209,0,90,2222318,-645494,1286585,762702,326,0,0,56141,182383,-4666,0,0,326,683198,-0.0006408886989959653,326,1450268,46.83,219,-640828,-126242,-126242,-589376,1459616,0
000423.SZ,20260709,43,0,46.77,331,1034466,2,151,3838304,-318082,1380666,2256474,349,0,0,1217331,205841,65506,0,0,347,2181626,-0.0002137665669088929,349,1553724,46.79,180,-383588,1011490,1011490,-346200,1581830,0
000423.SZ,20260709,44,0,46.88,223,1423849,3,139,8374185,903740,566951,7605564,248,0,0,6345873,37512,18700,0,0,245,7680792,0.0023519350010690492,248,487391,46.81,84,885040,6308361,6308361,856898,768621,0
000423.SZ,20260709,45,0,46.9,264,867739,0,132,2105552,-116905,1059666,886500,283,0,0,18761,159386,18770,0,0,283,863033,0.0004266211604094714,283,1139333,46.89,132,-135675,-140625,-140625,-191927,1219052,0
000423.SZ,20260709,46,0,46.83,416,973512.8799999999,0,136,4146029.2399999998,-752254.36,1484782.36,1812809.88,472,0,0,342722,1345012,-89001,0,0,472,993883.44,-0.001492537313432842,472,2659426.8,46.89,280,-663253.36,-1002290,-1002290,-511269.48,2333219.3600000003,0
000423.SZ,20260709,47,0,46.8,273,1503679,0,68,2384522,-1324196,833963,1513067,291,0,0,9388,37492,9391,0,0,291,464513,-0.0006406149903907994,291,1826204,46.83,205,-1333587,-28104,-28104,669716,871455,0
000425.SZ,20260709,0,0,8.3,5696,14894242,6,2048,56097883.96,-3392076.4000000004,24257285.6,18969509,5907,0,0,3358023,13588333.36,889645,0,0,5901,19494992.6,-0.011904761904761862,5907,34007024.36,8.4,3648,-4281721.4,-10230310.36,-10230310.36,-9363043.6,37128374.96,0
000425.SZ,20260709,1,0,8.25,3587,7458183,6,969,28398052.64,-10940416.64,17014917.64,8788176,3627,0,0,1329993,2594959,-23220,0,0,3621,8038420,-0.006024096385542254,3627,20220582.64,8.3,2618,-10917196.64,-1264966,-1264966,-9556734.64,19609876.64,0
000425.SZ,20260709,2,0,8.23,3835,8299241,0,783,41031779,-16947791,22496330,10770992,3984,0,0,2457385,7778823,-167961,0,0,3984,9023577,-0.0024242424242423726,3984,31124845,8.26,3052,-16779830,-5321438,-5321438,-14197089,30260787,0
000425.SZ,20260709,3,0,8.21,4542,11153643,10,942,52911054,-15500463,27419736,11794945,4645,0,0,1535260,12802415,829793,0,0,4635,11892470,-0.0024301336573511025,4645,39489881,8.23,3600,-16330256,-11267155,-11267155,-16266093,41116109,0
000425.SZ,20260709,4,0,8.19,4629,14140434,0,1037,50857318,-7739080,16302700,16481377,4669,0,0,1070171,19344013,143889,0,0,4669,12153129,-0.002436053593179214,4669,38309940,8.22,3592,-7882969,-18273842,-18273842,-2162266,34375941,0
000425.SZ,20260709,5,0,8.32,4446,16698190,15,1425,31462765,8378599,7042017,18105000,4821,53950.00000000001,0,1482527,6240031,907376,53950.00000000001,0,4806,16120523,0.01587301587301597,4821,13406804,8.19,3021,7471223,-4757504,-4757504,9656173,13357765,0
000425.SZ,20260709,6,0,8.27,2693,6916619.949999999,0,891,13902337.83,-242827.41000000003,5407518.640000001,7515966.1899999995,2750,0,0,595191.24,983008,131749,0,0,2750,6422297.83,-0.00600961538461547,2750,7184691,8.32,1802,-374576.41000000003,-387816.76,-387816.76,1509101.3100000008,6386371.640000001,0
000425.SZ,20260709,7,0,8.27,1601,2790736,0,484,8639143,-1989597,4407165,2986840,1618,0,0,196104,1245138,28088,0,0,1618,2759781,0,1618,5826500,8.26,1117,-2017685,-1049034,-1049034,-1616429,5652303,0
000425.SZ,20260709,8,0,8.26,1902,4620969,0,769,9579219,-473182,4626329,4711939,1913,0,0,90970,240951,47120,0,0,1913,4416026,-0.0012091898428052948,1913,5086309,8.27,1133,-520302,-149981,-149981,-5360,4867280,0
000425.SZ,20260709,9,0,8.28,1995,5542914.3,0,661,12785245.3,1592516.3,4053362,7202025.3,2005,0,0,1660767,1528202,44823,0,0,2005,7203723.3,0.0024213075060532173,2005,5523465,8.25,1334,1547693.3,132564.99999999977,132564.99999999977,1489552.3,5583220,0
000425.SZ,20260709,10,0,8.28,1662,4077599,0,471,10440550,-2304635,6095820,4077599,1714,0,0,0,267131,458712,0,0,1714,3426828,0,1714,6457306,8.29,1191,-2763347,-267131,-267131,-2018221,6362951,0
000425.SZ,20260709,11,0,8.26,2428,5567454,0,383,21385674,-3988759,8522617,8575427,2444,0,0,2431425,4864178,32213,0,0,2444,7406916,-0.0024154589371980163,2444,13860641,8.27,2045,-4020972,-2432753,-2432753,-2955163,12810247,0
000425.SZ,20260709,12,0,8.25,1637,4111966,0,459,16680026.3,-2118822,8323266,8189191.3,1644,0,0,14915.999999999998,4229878.3,-5782,0,0,1644,5164861,-0.0012106537530266086,1644,11492863.3,8.26,1178,-2113040,-4214962.3,-4214962.3,-4211300,8490835,0
000425.SZ,20260709,13,0,8.28,970,2204396,0,640,11577331,699034,2441478,6572797,970,0,0,6596851,334606,0,0,0,970,9269305,0.0036363636363635587,970,2308026,8.25,330,699034,6262245,6262245,-237082,5004534,0
000425.SZ,20260709,14,0,8.27,875,2310765.14,0,348,7905472.14,-2123128.86,4033764,2909398.1399999997,875,0,0,503643,1057300,0,0,0,875,2614343.1399999997,-0.0012077294685990082,875,5291129,8.28,527,-2123128.86,-553657,-553657,-1722998.86,4996074,0
000425.SZ,20260709,15,0,8.27,768,1389855,0,276,5664231,-1951023,3203770,1461021,770,0,0,71166,999440,-4135,0,0,770,1392467,0,770,4267629,8.28,492,-1946888,-928274,-928274,-1813915,4203210,0
000425.SZ,20260709,16,0,8.26,854,2623498,0,515,6655744,291209,2477887,3132682,854,0,0,702936,851423,0,0,0,854,3399233,-0.0012091898428052948,854,3256511,8.26,339,291209,-148487,-148487,145611,3523062,0
000425.SZ,20260709,17,0,8.24,715,1691236,0,261,5704800,-2166349,3950193,1691236,716,0,0,0,63371,1648,0,0,716,1735892,-0.0024213075060532173,716,3967260,8.26,454,-2167997,-63371,-63371,-2258957,4013564,0
000425.SZ,20260709,18,0,8.25,1083,3693267.8,0,463,9988186.4,-2795636.6,5003949.6,4869138.800000001,1103,0,0,1175871,115098,5761,0,0,1103,4111024.4,0.0012135922330096828,1103,5851649,8.24,620,-2801397.6,1060773,1060773,-1310681.8000000003,5119047.6,0
000425.SZ,20260709,19,0,8.22,1147,2369832,0,381,14669846,-2542857,4305641,3395191,1163,0,0,27993,7966380,57538,0,0,1163,2030194,-0.0036363636363635587,1163,12568976,8.24,766,-2600395,-7938387,-7938387,-1935809,11274655,0
000425.SZ,20260709,20,0,8.25,1086,4868123,0,519,17234981,276498.99999999953,5126082,8630049,1130,0,0,151595,7089181,438347,0,0,1130,4820644,0.003649635036496272,1130,11920078,8.21,567,-161848.00000000047,-6937586,-6937586,-257959.00000000047,8604932,0
000425.SZ,20260709,21,0,8.25,874,1688145,0,325,5734342,-2065711,3782134,1879728,874,0,0,191583,72480,0,0,0,874,1893867,0,874,3840475,8.26,549,-2065711,119103,119103,-2093989,3854614,0
000425.SZ,20260709,22,0,8.23,984,2388233,1,547,8315790.46,-1342079,3436316,4028725.46,990,0,0,1641316.46,849925,35433,0,0,989,3819102.46,-0.0024242424242423726,990,4405223,8.25,437,-1377512,791391.4600000001,791391.4600000001,-1048083,4287065,0
000425.SZ,20260709,23,0,8.27,691,1765413.29,0,361,7702792.29,-1340899.17,3084935.54,3910477.46,694,0,0,2384046.46,468397,14008,0,0,694,4082739.29,0.004860267314702205,694,3521997,8.23,330,-1354907.17,1915649.46,1915649.46,-1319522.25,3792314.83,0
000425.SZ,20260709,24,0,8.26,1779,3908988,0,602,10858437,-2318542,6030636,3991944,1876,0,0,82956,835857,-28154.000000000015,0,0,1876,3784201,-0.0012091898428052948,1876,6827490,8.27,1177,-2290388,-752901,-752901,-2121648,6866493,0
000425.SZ,20260709,25,0,8.27,1048,2260106,0,415,7285161,-2396394,4699816,2270870,1055,0,0,10763.999999999998,314475,5782,0,0,1055,2278486,0.0012106537530266086,1055,4984373,8.27,633,-2402176,-303711,-303711,-2439710,5014291,0
000425.SZ,20260709,26,0,8.24,1196,1420568,0,246,7085816,-4004122,5071728,1446188,1201,0,0,25620,567900,5782,0,0,1201,1261447,-0.003627569528415884,1201,5813631,8.27,950,-4009904,-542280,-542280,-3651160,5639628,0
000425.SZ,20260709,27,0,8.23,1070,1732377,0,301,7601624,-3827814,5489085,1735677,1070,0,0,3300,376862,0,0,0,1070,1700124,-0.0012135922330096828,1070,5901500,8.24,769,-3827814,-373562,-373562,-3756708,5865947,0
