stock_code,transaction_date,window_id,order_age_fifo_count,window_open_price,deal_amount,Q_rule_t,active_buy_amount,active_sell_count,CH_rule_t,active_buy_count,side_fallback_count,large_active_sell_amount,order_age_unresolved_count,order_age_missing_count,passive_retail_amount,window_close_price,small_passive_buy_amount,pi_max_price_impact_pct,signal_deal_sell_amount,order_age_recovered_count,window_trade_count,active_inferred_count,active_non_large_amount,unknown_side_amount,order_age_direct_count,signed_large_active_amount,signal_deal_buy_amount,small_passive_sell_amount,R_seed_t,signed_mix_qr_amount,passive_quant_amount,large_active_buy_amount,active_sell_amount
000088.SZ,20260709,24,0,4.2,468032.44,6263.559999999998,237148,217,0,146,0,0,0,0,0,4.2,227068,0,240964.44,363,363,363,6263.559999999998,0,363,0,227068,240964.44,0,-13896.440000000002,0,0,230884.44
000088.SZ,20260709,25,0,4.21,814503,-124617,246243,94,0,90,0,0,0,0,0,4.21,450363,0.00238095238095233,364140,253,253,184,-63297,0,253,0,450363,364140,0,86223,-61320,0,309540
000088.SZ,20260709,26,0,4.21,1881431,951161,1418406,59,4220,161,0,0,0,0,0,4.21,1333775,0,543436,220,220,220,951161,0,220,4220,1337995,543436,0,790339,0,4220,463025
000088.SZ,20260709,27,0,4.2,275985,115545,195765,55,0,35,0,0,0,0,0,4.2,195765,-0.0023752969121139636,80220,90,90,90,115545,0,90,0,195765,80220,0,115545,0,0,80220
000088.SZ,20260709,28,1,4.21,593638,-379324,107157,180,0,26,0,0,0,0,0,4.19,121857,-0.00238095238095233,471781,206,206,206,-379324,0,205,0,121857,471781,0,-349924,0,0,486481
000088.SZ,20260709,29,0,4.2,1059602,984166,1021884,16,0,81,0,0,0,0,0,4.21,1015584,0.004773269689737368,44018,97,97,97,984166,0,97,0,1015584,44018,0,971566,0,0,37718
000088.SZ,20260709,30,0,4.2,336904,-212288,62308,134,0,24,0,0,0,0,0,4.2,62308,-0.0023752969121139636,274596,158,158,158,-212288,0,158,0,62308,274596,0,-212288,0,0,274596
000088.SZ,20260709,31,0,4.2,775618,536218,655918,60,0,75,0,0,0,0,0,4.2,655918,0,119700,135,135,135,536218,0,135,0,655918,119700,0,536218,0,0,119700
000088.SZ,20260709,32,0,4.2,200154,-3126,98514,32,0,34,0,0,0,0,0,4.2,98514,0,101640,66,66,66,-3126,0,66,0,98514,101640,0,-3126,0,0,101640
000088.SZ,20260709,33,0,4.21,414308,-256012,79148,86,0,33,0,0,0,0,0,4.2,79148,0,335160,119,119,119,-256012,0,119,0,79148,335160,0,-256012,0,0,335160
000088.SZ,20260709,34,0,4.2,1242087,-774721,231588,203,-4190,46,0,4190,0,0,0,4.19,271488,-0.00238095238095233,970599,249,249,249,-774721,0,249,-4190,271488,966409,0,-694921,0,0,1010499
000088.SZ,20260709,35,0,4.2,1651889.24,-1012043.56,290926,257,-57993.68,129,0,59673.68,0,0,0,4.19,213407,0,1436802.24,386,386,386,-1012043.56,0,386,-57993.68,215087,1377128.56,0,-1163721.56,0,1680,1360963.24
000088.SZ,20260709,36,6,4.19,1326123,-858905,198623,157,420,71,0,0,0,0,0,4.18,234656,-0.002386634844868896,1091047,316,316,228,-351915,0,310,420,235076,1091047,0,-856391,-506990,420,550118
000088.SZ,20260709,37,0,4.19,1608908.32,-1312274.32,148317,196,0,40,0,0,0,0,0,4.17,148317,-0.0023923444976076047,1460591.32,236,236,236,-1312274.32,0,236,0,148317,1460591.32,0,-1312274.32,0,0,1460591.32
000088.SZ,20260709,38,0,4.17,1201600,54086,623673,145,-8340,116,0,8340,0,0,0,4.17,674669,0,526931,261,261,261,54086,0,261,-8340,674669,518591,0,156078,0,0,577927
000088.SZ,20260709,39,1,4.17,803896,455966,596073,47,0,115,0,0,0,0,0,4.17,629931,0,173965,177,177,162,437156,0,176,0,629931,173965,0,455966,18809.999999999996,0,158917
000088.SZ,20260709,40,0,4.18,514572,126640,320606,72,0,120,0,0,0,0,0,4.18,319352,0.0023980815347721313,195220,192,192,192,126640,0,192,0,319352,195220,0,124132,0,0,193966
000088.SZ,20260709,41,9,4.18,1544435,81595,1253812,120,881593.9999999999,136,0,0,0,0,0,4.18,368038,0,294803,256,256,256,81595,0,247,881593.9999999999,1249632,294803,0,73235,0,881593.9999999999,290623
000088.SZ,20260709,42,0,4.19,594393,-246623,173885.00000000003,185,0,62,0,0,0,0,0,4.18,173885.00000000003,0,420508,247,247,247,-246623,0,247,0,173885.00000000003,420508,0,-246623,0,0,420508
000088.SZ,20260709,43,0,4.19,544320.8,-333144.8,105588,106,0,77,0,0,0,0,0,4.18,105588,0,438732.8,183,183,183,-333144.8,0,183,0,105588,438732.8,0,-333144.8,0,0,438732.8
000088.SZ,20260709,44,0,4.19,590851,-58720.99999999994,266065,33,0,169,0,0,0,0,0,4.19,266065,0.002392344497607817,324786,202,202,202,-58720.99999999994,0,202,0,266065,324786,0,-58720.99999999994,0,0,324786
000088.SZ,20260709,45,17,4.18,3281275,-934461,1205747,296,64680,361,0,0,0,0,0,4.19,2143734,0,1072861,657,657,657,-934461,0,640,64680,2208414,1072861,0,1070873,0,64680,2075528
000088.SZ,20260709,46,0,4.19,876857,27837.000000000047,452138,109,-418,130,0,418,0,0,0,4.18,437473.00000000006,-0.002386634844868896,439384,239,239,239,27837.000000000047,0,239,-418,437473.00000000006,438966,0,-1492.9999999999745,0,0,424719
000088.SZ,20260709,47,0,4.18,2294522.2,1140786.2,1717654.2,104,0,251,0,0,0,0,0,4.18,882905,0,1411617.2,355,355,355,1140786.2,0,355,0,882905,1411617.2,0,-528712.2,0,0,576868
000089.SZ,20260709,0,0,6.32,3948536,149637,2026008,424,134055,560,0,34025,0,0,15168,6.3,2068006,-0.0031645569620253893,1725030,1044,1044,984,133346,0,1044,134055,2223506,1678425,15168,389581,16291,168080,1758607
000089.SZ,20260709,1,0,6.3,2127762,502046,1189745,219,-204950,431,0,233989,0,0,0,6.3,1102782,0,995941,667,667,650,491964,0,667,-204950,1131821,761952,0,340830,10082,29039,902731
000089.SZ,20260709,2,0,6.3,1822702,237548,729138,132,-601974,206,0,610808,0,0,0,6.3,760848,0,442212,338,338,338,237548,0,338,-601974,1380490,442212,0,318636,0,8834,1093564
000089.SZ,20260709,3,0,6.29,2164279,1436871,1808165,74,15180,337,0,2528,0,0,0,6.34,1770315,0.006349206349206355,376256,411,411,411,1436871,0,411,15180,1788023,373728,0,1396587,0,17708,356114
000089.SZ,20260709,4,0,6.33,2453974,27820,1241217,82,5688,345,0,0,0,0,0,6.31,1117356,-0.0047318611987382094,1330930,428,428,427,25296,0,428,5688,1123044,1330930,0,-213574,2524,5688,1210233
000089.SZ,20260709,5,1,6.31,3382678,1499021,2446531,143,12623,385,0,1259,0,0,0,6.31,2094938,0,1273858,531,531,528,1500281,0,530,12623,2108820,1272599,0,822339,-1260,13882,933627
000089.SZ,20260709,6,0,6.31,1567219,401229,995600,109,22752,278,0,0,0,0,0,6.3,974759,-0.001584786053882692,569708,387,387,387,401229,0,387,22752,997511,569708,0,405051,0,22752,571619
000089.SZ,20260709,7,0,6.3,1054465,473512,769706,92,31595,288,0,9435,0,0,0,6.3,773434,0,240001,387,387,380,469102,0,387,31595,814464,230566,0,542868,4410,41030,269009
000089.SZ,20260709,8,0,6.3,1355097,-698497,328303,119,2526,114,0,629,0,0,0,6.29,306248,-0.0015873015873015535,1045694,235,235,233,-699757,0,235,2526,309403,1045065,0,-738817,1260,3155,1025534
000089.SZ,20260709,9,0,6.29,1062205,-305164,378207,106,-627,123,0,627,0,0,0,6.28,365627,-0.00158982511923685,696578,229,229,229,-305164,0,229,-627,365627,695951,0,-330324,0,0,683998
000089.SZ,20260709,10,0,6.28,777566,117962,447764,73,0,193,0,0,0,0,0,6.28,447764,0,329802,266,266,266,117962,0,266,0,447764,329802,0,117962,0,0,329802
000089.SZ,20260709,11,0,6.28,872521,-438617,216952,106,0,72,0,0,0,0,0,6.27,216952,-0.0015923566878981966,655569,178,178,178,-438617,0,178,0,216952,655569,0,-438617,0,0,655569
000089.SZ,20260709,12,0,6.27,578526,334386,456456,30,0,202,0,0,0,0,0,6.27,450186,0,128340,232,232,232,334386,0,232,0,450186,128340,0,321846,0,0,122070
000089.SZ,20260709,13,0,6.27,1057618,402326,728727,59,18862,220,0,0,0,0,0,6.29,554374,0.0031897926634769477,484382,283,283,279,391650,0,283,18862,573236,484382,0,69992,10676,18862,318215
000089.SZ,20260709,14,3,6.29,1173387,669507,918311,66,0,135,0,0,0,0,0,6.27,475625,-0.0031796502384738414,697762,203,203,201,666371,0,200,0,475625,697762,0,-222137,3136,0,251940
000089.SZ,20260709,15,0,6.27,703574,554546,630944,28,3768,227,0,0,0,0,0,6.28,539396,0.0015948963317385448,160410,257,257,255,561443,0,257,3768,543164,160410,0,378986,-6897,3768,65733
000089.SZ,20260709,16,0,6.28,1297683,1134369,1216026,22,0,221,0,0,0,0,0,6.29,1144434,0.0015923566878980552,153249,243,243,243,1134369,0,243,0,1144434,153249,0,991185,0,0,81657
000089.SZ,20260709,17,0,6.3,766100,115908,446676,36,11344,118,0,1256,0,0,0,6.29,403255,0,350245,155,155,154,117166,0,155,11344,415855,348989,0,54266,-1258,12600,318166
000089.SZ,20260709,18,0,6.3,1177000,648864,910432,88,20160,297,0,0,0,0,0,6.3,884611,0.00158982511923685,272229,388,388,385,636284,0,388,20160,904771,272229,0,612382,12580,20160,253988
000089.SZ,20260709,19,1,6.3,1133961,620007,892128,50,30288,243,0,0,0,0,0,6.3,909720,0,193953,293,293,293,620007,0,292,30288,940008,193953,0,715767,0,30288,241833
000089.SZ,20260709,20,0,6.3,1189891,769467,982834,52,6310,231,0,0,0,0,0,6.31,974004,0.0015873015873015535,209577,283,283,283,769467,0,283,6310,980314,209577,0,764427,0,6310,207057
000089.SZ,20260709,21,1,6.31,1433819,-193406,624942,73,13251,161,0,0,0,0,0,6.3,578301,-0.001584786053882692,842267,236,236,234,-195296,0,235,13251,591552,842267,0,-263966,1890,13251,806987
000089.SZ,20260709,22,0,6.3,686235,425557,545825,36,11358,164,0,0,0,0,0,6.3,550847,0,124030,212,212,200,453277,0,212,11358,562205,124030,0,426817,-27720,11358,81190
000089.SZ,20260709,23,0,6.3,859788,-156708,349020,93,0,101,0,0,0,0,0,6.29,351540,-0.0015873015873015535,508248,199,199,194,-149148,0,199,0,351540,508248,0,-156708,-7560,0,498168
000089.SZ,20260709,24,0,6.29,1651491,-171225,731327,118,0,145,0,0,0,0,0,6.3,805549,0.00158982511923685,845942,268,268,263,-180031,0,268,0,805549,845942,0,-40393,8806,0,911358
000089.SZ,20260709,25,0,6.29,1187410,567042,852695,46,-49062,121,0,49062,0,0,0,6.3,957632,0,229778,167,167,167,567042,0,167,-49062,957632,180716,0,776916,0,0,334715
000089.SZ,20260709,26,0,6.31,311226,-127144,71881,56,0,41,0,0,0,0,0,6.29,93301,-0.0015873015873015535,217925,99,99,97,-144784,0,99,0,93301,217925,0,-124624,17640,0,216665
000089.SZ,20260709,27,0,6.3,878382.92,-772592.92,52895,99,0,26,0,0,0,0,0,6.28,42181,-0.00158982511923685,836201.92,125,125,125,-772592.92,0,125,0,42181,836201.92,0,-794020.92,0,0,825487.92
000089.SZ,20260709,28,0,6.28,2113987.08,-955758.08,180666,137,-789373,69,0,789373,0,0,0,6.28,181920,0,1801651.08,208,208,206,-955758.08,0,208,-789373,312336,1142694.08,0,-960774.08,0,0,1925797.08
000089.SZ,20260709,29,0,6.27,2634474,1046180,1840327,53,0,143,0,0,0,0,0,6.31,1810039,0.004777070063694166,824435,196,196,196,1046180,0,196,0,1810039,824435,0,985604,0,0,794147
000089.SZ,20260709,30,0,6.31,441615,47401,207968,48,0,75,0,0,0,0,0,6.3,247028,-0.001584786053882692,194587,148,148,123,10861,0,148,0,247028,194587,0,52441,36540,0,197107
000089.SZ,20260709,31,0,6.29,755987,-410685,172651,75,0,44,0,0,0,0,0,6.3,172651,0,583336,119,119,119,-410685,0,119,0,172651,583336,0,-410685,0,0,583336
000089.SZ,20260709,32,1,6.3,1145984,-488182,326385,191,-5032,103,0,5032,0,0,0,6.3,178335,0,967649,294,294,294,-488182,0,293,-5032,178335,962617,0,-784282,0,0,819599
000089.SZ,20260709,33,0,6.3,812927,-436207,177666,133,-20128,57,0,20128,0,0,0,6.29,166326,-0.0015873015873015535,646601,191,191,190,-436837,0,191,-20128,166326,626473,0,-460147,630,0,634631
000089.SZ,20260709,34,3,6.29,2524504,-912939,797004,205,-17557,190,0,17557,0,0,0,6.27,1176019,-0.0031796502384738414,1348485,395,395,395,-912939,0,392,-17557,1176019,1330928,0,-154909,0,0,1727500
000089.SZ,20260709,35,3,6.28,582025,-369761,106132,120,0,54,0,0,0,0,0,6.27,106132,0,475893,174,174,174,-369761,0,171,0,106132,475893,0,-369761,0,0,475893
000089.SZ,20260709,36,0,6.27,1915890,-93883,962915,187,105079,212,0,11286,0,0,0,6.28,806986,0.0015948963317385448,992539,407,407,399,-90115,0,407,105079,923351,981253,0,-174267,-3768,116365,947951
000089.SZ,20260709,37,0,6.28,839462,-403160,187476,184,-60096,65,0,60096,0,0,0,6.26,194380,-0.003184713375796252,645082,252,252,249,-401279,0,252,-60096,194380,584986,0,-390606,-1880.9999999999998,0,648851
000089.SZ,20260709,38,1,6.26,3349127,-504274,1466676,314,88499,181,0,28750,0,0,0,6.26,1346889,0,1884989,497,497,495,-501770,0,496,88499,1464138,1856239,0,-509350,-2504,117249,1879947
000089.SZ,20260709,39,0,6.25,793912,-215446,251047,154,0,100,0,0,0,0,0,6.25,267949,-0.0015974440894568351,525963,259,259,254,-251754,0,259,0,267949,525963,0,-258014,36308,0,502801
000089.SZ,20260709,40,1,6.26,779799,-284007,247896,121,0,93,0,0,0,0,0,6.25,247896,0,531903,215,215,214,-279625,0,214,0,247896,531903,0,-284007,-4382,0,527521
000089.SZ,20260709,41,2,6.25,978237,-180597,391317,188,-11250,74,0,11250,0,0,0,6.25,330586,0,647651,265,265,262,-181223,0,263,-11250,330586,636401,0,-305815,626,0,583790
000089.SZ,20260709,42,0,6.25,2265656,-943920,198169,334,-921648,79,0,921648,0,0,0,6.25,293817,0,1780271,425,425,413,-932045,0,425,-921648,485385,1050191,0,-756374,-11875,0,2051862
000089.SZ,20260709,43,1,6.25,2202041,-65961,846801,255,-6228,186,0,9984,0,0,0,6.25,1202371,0,995914,464,464,441,-205961,0,463,-6228,1206127,985930,0,216441,140000,3756,1058990
000089.SZ,20260709,44,0,6.25,2322483,-186585,1613341,185,1158500,93,0,15024,0,0,0,6.28,644537,0.0048000000000000395,535145,288,288,278,-212292,0,288,1158500,1787338,489398,0,155139,25707,1173524,667133
000089.SZ,20260709,45,0,6.26,1083484,160499.99999999997,616977,194,1256,113,0,0,0,0,0,6.28,572457,0,509771,312,312,307,158618.99999999997,0,312,1256,573713,509771,0,62685.999999999985,1881,1256,457102
000089.SZ,20260709,46,4,6.27,1244886,-455256,378513,267,0,62,0,0,0,0,0,6.25,536331,-0.004777070063694307,708555,342,342,329,-464661,0,338,0,536331,708555,0,-172224,9405,0,843174
000089.SZ,20260709,47,0,6.25,1602540,-513026,543505,227,0,111,0,0,0,0,0,6.26,989049,0.0015999999999999658,613491,341,341,338,-511774,0,341,0,989049,613491,0,375558,-1252,0,1055279
000090.SZ,20260709,0,0,3.07,5065697,-2138245,1463726,297,0,244,0,0,0,0,0,3.05,1308239,-0.006514657980456032,3757458,541,541,541,-2138245,0,541,0,1308239,3757458,0,-2449219,0,0,3601971
000090.SZ,20260709,1,0,3.05,2697786,565276,1652492,115,41922,165,0,0,0,0,0,3.05,1573055,0,1082809,280,280,280,565276,0,280,41922,1614977,1082809,0,490246,0,41922,1045294
000090.SZ,20260709,2,0,3.04,1510590,1277462,1369466,38,0,161,0,0,0,0,0,3.08,1419226,0.009836065573770574,91364,203,203,199,1252902,0,203,0,1419226,91364,0,1327862,24560,0,116564
000090.SZ,20260709,3,0,3.08,1433318,-72824,680247,75,0,86,0,0,0,0,0,3.08,712482,0,720836,161,161,161,-72824,0,161,0,712482,720836,0,-8354,0,0,753071
000090.SZ,20260709,4,0,3.07,596632,240512,418572,39,0,60,0,0,0,0,0,3.08,418572,0,178060,99,99,99,240512,0,99,0,418572,178060,0,240512,0,0,178060
000090.SZ,20260709,5,0,3.08,1939895.28,1187765.28,1566611.28,62,20394,146,0,0,0,0,0,3.07,1550234.28,-0.0032467532467533216,369267,215,215,208,1187146.28,0,215,20394,1570628.28,369267,0,1180967.28,619,20394,359071
000090.SZ,20260709,6,0,3.07,1333972,-470978,431038,156,-918,116,0,918,0,0,0,3.06,458361,-0.003257328990227944,875611,272,272,272,-470978,0,272,-918,458361,874693,0,-416332,0,0,902934
000090.SZ,20260709,7,0,3.06,266653,186479,226566,17,0,107,0,0,0,0,0,3.07,219812,0.0032679738562090806,46841,124,124,124,186479,0,124,0,219812,46841,0,172971,0,0,40087
000090.SZ,20260709,8,0,3.08,1311027,-1208515,51256,168,0,22,0,0,0,0,0,3.05,51256,-0.006514657980456032,1259771,190,190,190,-1208515,0,190,0,51256,1259771,0,-1208515,0,0,1259771
000090.SZ,20260709,9,1,3.06,231511,151601,191556,33,0,60,0,0,0,0,0,3.05,191556,0,39955,93,93,93,151601,0,92,0,191556,39955,0,151601,0,0,39955
000090.SZ,20260709,10,1,3.05,2624590,555046,1657344,136,135052,168,0,16112,0,0,0,3.06,1506180,0.00327868852459024,992644,304,304,304,555046,0,303,135052,1631946,951134,0,555046,0,151164,967246
000090.SZ,20260709,11,0,3.05,304328,-79686,112321,95,0,17,0,0,0,0,0,3.04,112321,-0.006535947712418306,192007,112,112,112,-79686,0,112,0,112321,192007,0,-79686,0,0,192007
000090.SZ,20260709,12,0,3.04,1626382,-1266482,179950,189,0,34,0,0,0,0,0,3.04,179950,0,1446432,223,223,223,-1266482,0,223,0,179950,1446432,0,-1266482,0,0,1446432
000090.SZ,20260709,13,2,3.04,1210995,-400146,417778,134,24707,254,0,303,0,0,0,3.04,365712,0,820273,390,390,388,-397106,0,388,24707,390722,819970,0,-454258,-3040,25010,790177
000090.SZ,20260709,14,0,3.04,2938374,-2085134,424054,190,-5132,98,0,5436,0,0,0,3.04,423453,0,2514617,288,288,288,-2085134,0,288,-5132,423757,2509181,0,-2085728,0,304,2514320
000090.SZ,20260709,15,0,3.04,1052534.96,824082.8799999999,938308.9199999999,38,0,149,0,0,0,0,0,3.04,896660.9199999999,0,155874.04,187,187,187,824082.8799999999,0,187,0,896660.9199999999,155874.04,0,740786.8799999999,0,0,114226.04000000001
000090.SZ,20260709,16,0,3.05,133502,-105442.00000000001,14030,30,0,6,0,0,0,0,0,3.04,14030,0,119472.00000000001,36,36,36,-105442.00000000001,0,36,0,14030,119472.00000000001,0,-105442.00000000001,0,0,119472.00000000001
000090.SZ,20260709,17,0,3.04,155694,-127634,14030,29,0,6,0,0,0,0,0,3.05,14030,0.0032894736842104563,141664,35,35,35,-127634,0,35,0,14030,141664,0,-127634,0,0,141664
000090.SZ,20260709,18,0,3.04,274986.04,72789.96,173888,37,0,207,0,0,0,0,0,3.03,156864,-0.006557377049180334,118122.04,244,244,244,72789.96,0,244,0,156864,118122.04,0,38741.96000000001,0,0,101098.04
000090.SZ,20260709,19,0,3.04,370640.78,203425.22,287033,51,0,101,0,0,0,0,0,3.04,281561,0.0033003300330033767,89079.78,152,152,152,203425.22,0,152,0,281561,89079.78,0,192481.22,0,0,83607.78
000090.SZ,20260709,20,0,3.05,213201,-154031,29585,65,0,17,0,0,0,0,0,3.05,29585,0.0032894736842104563,183616,82,82,82,-154031,0,82,0,29585,183616,0,-154031,0,0,183616
000090.SZ,20260709,21,0,3.05,83983,-35793,24095,21,0,13,0,0,0,0,0,3.05,24095,0,59888,34,34,34,-35793,0,34,0,24095,59888,0,-35793,0,0,59888
000090.SZ,20260709,22,0,3.05,850433,290891,570662,45,0,121,0,0,0,0,0,3.04,569442,-0.003278688524590094,280991,166,166,166,290891,0,166,0,569442,280991,0,288451,0,0,279771
000090.SZ,20260709,23,0,3.04,261846,-14186,123830,42,0,27,0,0,0,0,0,3.05,123830,0.0032894736842104563,138016,69,69,69,-14186,0,69,0,123830,138016,0,-14186,0,0,138016
000090.SZ,20260709,24,0,3.04,347093,-21963,162565,36,0,50,0,0,0,0,0,3.04,162565,-0.003278688524590094,184528,86,86,86,-21963,0,86,0,162565,184528,0,-21963,0,0,184528
000090.SZ,20260709,25,1,3.04,324830,298644,311737,17,0,161,0,0,0,0,0,3.06,308382,0.006578947368421058,16448,178,178,178,298644,0,177,0,308382,16448,0,291934,0,0,13093
000090.SZ,20260709,26,0,3.06,173755,141425,157590,25,0,51,0,0,0,0,0,3.05,157590,-0.003267973856209226,16165,76,76,76,141425,0,76,0,157590,16165,0,141425,0,0,16165
000090.SZ,20260709,27,0,3.05,242921,-156629,43146,66,0,32,0,0,0,0,0,3.05,43146,0,199775,98,98,98,-156629,0,98,0,43146,199775,0,-156629,0,0,199775
000090.SZ,20260709,28,2,3.06,617006,-504044,56481,152,0,61,0,0,0,0,0,3.05,56481,0,560525,213,213,213,-504044,0,211,0,56481,560525,0,-504044,0,0,560525
000090.SZ,20260709,29,0,3.04,435211,-155787,138496,38,-2432,125,0,2432,0,0,0,3.04,135446,-0.003278688524590094,299765,163,163,163,-155787,0,163,-2432,135446,297333,0,-161887,0,0,296715
000090.SZ,20260709,30,0,3.04,608082,345350,476716,34,0,102,0,0,0,0,0,3.05,473361,0.0032894736842104563,134721,136,136,136,345350,0,136,0,473361,134721,0,338640,0,0,131366
000090.SZ,20260709,31,0,3.05,438875,295525,367200,16,0,63,0,0,0,0,0,3.06,367200,0.00327868852459024,71675,79,79,79,295525,0,79,0,367200,71675,0,295525,0,0,71675
000090.SZ,20260709,32,0,3.06,68041,-52129,7956,11,0,4,0,0,0,0,0,3.05,7956,-0.003267973856209226,60085,15,15,15,-52129,0,15,0,7956,60085,0,-52129,0,0,60085
000090.SZ,20260709,33,0,3.05,70649,48079,59364,7,0,9,0,0,0,0,0,3.05,59364,0,11285,16,16,16,48079,0,16,0,59364,11285,0,48079,0,0,11285
000090.SZ,20260709,34,0,3.05,59820,-35340,12240,17,0,4,0,0,0,0,0,3.05,12240,0,47580,21,21,21,-35340,0,21,0,12240,47580,0,-35340,0,0,47580
000090.SZ,20260709,35,12,3.05,532720,476600,504660,20,0,156,0,0,0,0,0,3.07,499458,0.006557377049180334,33262,176,176,176,476600,0,164,0,499458,33262,0,466196,0,0,28060
000090.SZ,20260709,36,0,3.06,1149951,-1054839,47556,287,0,26,0,0,0,0,0,3.05,65916,-0.006514657980456032,1084035,313,313,313,-1054839,0,313,0,65916,1084035,0,-1018119,0,0,1102395
000090.SZ,20260709,37,0,3.06,769520,-766460,1530,163,0,5,0,0,0,0,0,3.05,1530,0,767990,168,168,168,-766460,0,168,0,1530,767990,0,-766460,0,0,767990
000090.SZ,20260709,38,1,3.05,468507,5825,236710,88,-912,83,0,912,0,0,0,3.05,229695,0,238812,171,171,171,5825,0,170,-912,229695,237900,0,-8205,0,0,231797
000090.SZ,20260709,39,0,3.05,174831,-134439,20196,68,0,9,0,0,0,0,0,3.05,20196,0,154635,77,77,77,-134439,0,77,0,20196,154635,0,-134439,0,0,154635
000090.SZ,20260709,40,1,3.05,647544,189580,418562,47,0,43,0,0,0,0,0,3.06,432897,0.00327868852459024,214647,90,90,90,189580,0,89,0,432897,214647,0,218250,0,0,228982
000090.SZ,20260709,41,0,3.06,502230,-193170,154530,64,0,30,0,0,0,0,0,3.06,154530,0,347700,94,94,94,-193170,0,94,0,154530,347700,0,-193170,0,0,347700
000090.SZ,20260709,42,0,3.06,331125,-208725,61200,214,0,23,0,0,0,0,0,3.06,61200,0,269925,237,237,237,-208725,0,237,0,61200,269925,0,-208725,0,0,269925
000090.SZ,20260709,43,1,3.05,1141039,587839,817167,76,-94544,115,0,94544,0,0,0,3.05,723227,-0.003267973856209226,417812,191,191,191,587839,0,190,-94544,723227,323268,0,399959,0,0,323872
000090.SZ,20260709,44,0,3.05,365337,28617,196977,71,0,46,0,0,0,0,0,3.05,217412,0,147925,117,117,117,28617,0,117,0,217412,147925,0,69487,0,0,168360
000090.SZ,20260709,45,0,3.05,303252,-66408,118422,30,0,40,0,0,0,0,0,3.05,118422,0,184830,70,70,70,-66408,0,70,0,118422,184830,0,-66408,0,0,184830
000090.SZ,20260709,46,7,3.05,2304132,1535763,1922557,101,5219,307,0,0,0,0,0,3.06,1964156,0.00327868852459024,334757,408,408,408,1535763,0,401,5219,1969375,334757,0,1629399,0,5219,381575
