stock_code,transaction_date,window_id,active_sell_count,CH_rule_t,order_age_direct_count,passive_quant_amount,deal_amount,active_inferred_count,order_age_recovered_count,pi_max_price_impact_pct,order_age_fifo_count,signal_deal_sell_amount,active_sell_amount,active_buy_amount,window_close_price,large_active_sell_amount,order_age_unresolved_count,small_passive_sell_amount,active_buy_count,active_non_large_amount,window_open_price,signed_large_active_amount,small_passive_buy_amount,side_fallback_count,passive_retail_amount,order_age_missing_count,signed_mix_qr_amount,unknown_side_amount,large_active_buy_amount,Q_rule_t,signal_deal_buy_amount,window_trade_count,R_seed_t
000423.SZ,20260709,30,106,-131258,189,9384,1627473,187,189,-0.0006399317406143587,0,1102174,1036520,581569,46.85,173482,0,928692,81,-323693,46.87,-131258,483075,0,0,0,-445617,0,42224,-314309,525299,189,0
000423.SZ,20260709,31,71,70403,145,0,1040901,145,145,0.0012806830309497368,0,562556,548486,492415,46.91,14058,0,548498,74,-126474,46.87,70403,393884,0,0,0,-154614,0,84461,-126474,478345,145,0
000423.SZ,20260709,32,70,620955,256,-37588,2270178,232,256,0.0031976124493712575,0,1043095,737596,1410396,47.06,70454,0,887996,162,51845,46.94,620955,620319,0,0,0,-267677,0,691409,14257.000000000007,1227083,256,0
000423.SZ,20260709,33,167,-140821,274,-51693,2305373,250,274,-0.0014874628134296701,0,1651126,1392324,701316,46.99,263264,0,1387853,83,-550187,47.06,-140821,531813,0,0,0,-856040,0,122443,-601880,654247,274,0
000423.SZ,20260709,34,158,4847,258,23516,2024597,235,262,0.00021281123643324132,4,1413747,1211715,545086,47,140849,0,1239994,77,-671476,46.99,4847,498058,0,0,0,-741936,0,145696,-647960,610850,262,0
000423.SZ,20260709,35,124,-262863,189,32871,1667526,181,190,-0.001063829787233982,1,1192953,1192916,413529,46.95,333378,0,868951,57,-516524,47,-262863,394682,0,0,0,-474269,0,70515,-483653,474573,190,0
000423.SZ,20260709,36,151,-356279,236,-18752,2079854,223,240,-0.0008519701810437966,4,1220659,1422312,573048,46.91,422087,0,1004844,72,-492985,46.97,-356279,587115,0,0,0,-417729,0,65808,-511737,859195,240,0
000423.SZ,20260709,37,168,-449771,230,-32821,1771677,222,230,-0.0017053933063312363,0,1420196,1406102,304628,46.83,454459,0,1012569,54,-651703,46.91,-449771,299961,0,0,0,-712608,0,4688,-684524,351481,230,0
000423.SZ,20260709,38,132,-13951,204,18718,1792286,193,204,-0.0012812299807814472,0,1113723,1137101,589663,46.77,154399,0,959312,61,-533487,46.85,-13951,538127,0,0,0,-421185,0,140448,-514769,678563,204,0
000423.SZ,20260709,39,167,-514453,285,79472,2656421,266,285,0,0,1590069,1594758,888647,46.77,650069,0,1005488,99,-191658,46.78,-514453,865248,0,0,0,-140240,0,135616,-112186,1066352,285,0
000423.SZ,20260709,40,88,729697.0000000001,190,-23386,2390119,182,190,0.0008552490912978223,0,818471,668795,1660512,46.81,266537,0,556609,94,262020,46.77,729697.0000000001,570739,0,0,0,14130,0,996234.0000000001,238634,1571648,190,0
000423.SZ,20260709,41,185,-2678546,282,14056,6729072,277,282,0,0,5853517,5830094,875558,46.81,2748807,0,3123433,92,-2275990,46.8,-2678546,786571,0,0,0,-2336862,0,70261,-2261934,875555,282,0
000423.SZ,20260709,42,219,-126242,326,-4666,2222318,309,326,-0.0006408886989959653,0,1459616,1450268,683198,46.78,182383,0,1286585,90,-640828,46.83,-126242,697209,0,0,0,-589376,0,56141,-645494,762702,326,0
000423.SZ,20260709,43,180,1011490,347,65506,3838304,331,349,-0.0002137665669088929,2,1581830,1553724,2181626,46.77,205841,0,1380666,151,-383588,46.79,1011490,1034466,0,0,0,-346200,0,1217331,-318082,2256474,349,0
000423.SZ,20260709,44,84,6308361,245,18700,8374185,223,248,0.0023519350010690492,3,768621,487391,7680792,46.88,37512,0,566951,139,885040,46.81,6308361,1423849,0,0,0,856898,0,6345873,903740,7605564,248,0
000423.SZ,20260709,45,132,-140625,283,18770,2105552,264,283,0.0004266211604094714,0,1219052,1139333,863033,46.9,159386,0,1059666,132,-135675,46.89,-140625,867739,0,0,0,-191927,0,18761,-116905,886500,283,0
000423.SZ,20260709,46,280,-1002290,472,-89001,4146029.2399999998,416,472,-0.001492537313432842,0,2333219.3600000003,2659426.8,993883.44,46.83,1345012,0,1484782.36,136,-663253.36,46.89,-1002290,973512.8799999999,0,0,0,-511269.48,0,342722,-752254.36,1812809.88,472,0
000423.SZ,20260709,47,205,-28104,291,9391,2384522,273,291,-0.0006406149903907994,0,871455,1826204,464513,46.8,37492,0,833963,68,-1333587,46.83,-28104,1503679,0,0,0,669716,0,9388,-1324196,1513067,291,0
000425.SZ,20260709,0,3648,-10230310.36,5901,889645,56097883.96,5696,5907,-0.011904761904761862,6,37128374.96,34007024.36,19494992.6,8.3,13588333.36,0,24257285.6,2048,-4281721.4,8.4,-10230310.36,14894242,0,0,0,-9363043.6,0,3358023,-3392076.4000000004,18969509,5907,0
000425.SZ,20260709,1,2618,-1264966,3621,-23220,28398052.64,3587,3627,-0.006024096385542254,6,19609876.64,20220582.64,8038420,8.25,2594959,0,17014917.64,969,-10917196.64,8.3,-1264966,7458183,0,0,0,-9556734.64,0,1329993,-10940416.64,8788176,3627,0
000425.SZ,20260709,2,3052,-5321438,3984,-167961,41031779,3835,3984,-0.0024242424242423726,0,30260787,31124845,9023577,8.23,7778823,0,22496330,783,-16779830,8.26,-5321438,8299241,0,0,0,-14197089,0,2457385,-16947791,10770992,3984,0
000425.SZ,20260709,3,3600,-11267155,4635,829793,52911054,4542,4645,-0.0024301336573511025,10,41116109,39489881,11892470,8.21,12802415,0,27419736,942,-16330256,8.23,-11267155,11153643,0,0,0,-16266093,0,1535260,-15500463,11794945,4645,0
000425.SZ,20260709,4,3592,-18273842,4669,143889,50857318,4629,4669,-0.002436053593179214,0,34375941,38309940,12153129,8.19,19344013,0,16302700,1037,-7882969,8.22,-18273842,14140434,0,0,0,-2162266,0,1070171,-7739080,16481377,4669,0
000425.SZ,20260709,5,3021,-4757504,4806,907376,31462765,4446,4821,0.01587301587301597,15,13357765,13406804,16120523,8.32,6240031,0,7042017,1425,7471223,8.19,-4757504,16698190,0,53950.00000000001,0,9656173,0,1482527,8378599,18105000,4821,53950.00000000001
000425.SZ,20260709,6,1802,-387816.76,2750,131749,13902337.83,2693,2750,-0.00600961538461547,0,6386371.640000001,7184691,6422297.83,8.27,983008,0,5407518.640000001,891,-374576.41000000003,8.32,-387816.76,6916619.949999999,0,0,0,1509101.3100000008,0,595191.24,-242827.41000000003,7515966.1899999995,2750,0
000425.SZ,20260709,7,1117,-1049034,1618,28088,8639143,1601,1618,0,0,5652303,5826500,2759781,8.27,1245138,0,4407165,484,-2017685,8.26,-1049034,2790736,0,0,0,-1616429,0,196104,-1989597,2986840,1618,0
000425.SZ,20260709,8,1133,-149981,1913,47120,9579219,1902,1913,-0.0012091898428052948,0,4867280,5086309,4416026,8.26,240951,0,4626329,769,-520302,8.27,-149981,4620969,0,0,0,-5360,0,90970,-473182,4711939,1913,0
000425.SZ,20260709,9,1334,132564.99999999977,2005,44823,12785245.3,1995,2005,0.0024213075060532173,0,5583220,5523465,7203723.3,8.28,1528202,0,4053362,661,1547693.3,8.25,132564.99999999977,5542914.3,0,0,0,1489552.3,0,1660767,1592516.3,7202025.3,2005,0
000425.SZ,20260709,10,1191,-267131,1714,458712,10440550,1662,1714,0,0,6362951,6457306,3426828,8.28,267131,0,6095820,471,-2763347,8.29,-267131,4077599,0,0,0,-2018221,0,0,-2304635,4077599,1714,0
000425.SZ,20260709,11,2045,-2432753,2444,32213,21385674,2428,2444,-0.0024154589371980163,0,12810247,13860641,7406916,8.26,4864178,0,8522617,383,-4020972,8.27,-2432753,5567454,0,0,0,-2955163,0,2431425,-3988759,8575427,2444,0
000425.SZ,20260709,12,1178,-4214962.3,1644,-5782,16680026.3,1637,1644,-0.0012106537530266086,0,8490835,11492863.3,5164861,8.25,4229878.3,0,8323266,459,-2113040,8.26,-4214962.3,4111966,0,0,0,-4211300,0,14915.999999999998,-2118822,8189191.3,1644,0
000425.SZ,20260709,13,330,6262245,970,0,11577331,970,970,0.0036363636363635587,0,5004534,2308026,9269305,8.28,334606,0,2441478,640,699034,8.25,6262245,2204396,0,0,0,-237082,0,6596851,699034,6572797,970,0
000425.SZ,20260709,14,527,-553657,875,0,7905472.14,875,875,-0.0012077294685990082,0,4996074,5291129,2614343.1399999997,8.27,1057300,0,4033764,348,-2123128.86,8.28,-553657,2310765.14,0,0,0,-1722998.86,0,503643,-2123128.86,2909398.1399999997,875,0
000425.SZ,20260709,15,492,-928274,770,-4135,5664231,768,770,0,0,4203210,4267629,1392467,8.27,999440,0,3203770,276,-1946888,8.28,-928274,1389855,0,0,0,-1813915,0,71166,-1951023,1461021,770,0
000425.SZ,20260709,16,339,-148487,854,0,6655744,854,854,-0.0012091898428052948,0,3523062,3256511,3399233,8.26,851423,0,2477887,515,291209,8.26,-148487,2623498,0,0,0,145611,0,702936,291209,3132682,854,0
000425.SZ,20260709,17,454,-63371,716,1648,5704800,715,716,-0.0024213075060532173,0,4013564,3967260,1735892,8.24,63371,0,3950193,261,-2167997,8.26,-63371,1691236,0,0,0,-2258957,0,0,-2166349,1691236,716,0
000425.SZ,20260709,18,620,1060773,1103,5761,9988186.4,1083,1103,0.0012135922330096828,0,5119047.6,5851649,4111024.4,8.25,115098,0,5003949.6,463,-2801397.6,8.24,1060773,3693267.8,0,0,0,-1310681.8000000003,0,1175871,-2795636.6,4869138.800000001,1103,0
000425.SZ,20260709,19,766,-7938387,1163,57538,14669846,1147,1163,-0.0036363636363635587,0,11274655,12568976,2030194,8.22,7966380,0,4305641,381,-2600395,8.24,-7938387,2369832,0,0,0,-1935809,0,27993,-2542857,3395191,1163,0
000425.SZ,20260709,20,567,-6937586,1130,438347,17234981,1086,1130,0.003649635036496272,0,8604932,11920078,4820644,8.25,7089181,0,5126082,519,-161848.00000000047,8.21,-6937586,4868123,0,0,0,-257959.00000000047,0,151595,276498.99999999953,8630049,1130,0
000425.SZ,20260709,21,549,119103,874,0,5734342,874,874,0,0,3854614,3840475,1893867,8.25,72480,0,3782134,325,-2065711,8.26,119103,1688145,0,0,0,-2093989,0,191583,-2065711,1879728,874,0
000425.SZ,20260709,22,437,791391.4600000001,989,35433,8315790.46,984,990,-0.0024242424242423726,1,4287065,4405223,3819102.46,8.23,849925,0,3436316,547,-1377512,8.25,791391.4600000001,2388233,0,0,0,-1048083,0,1641316.46,-1342079,4028725.46,990,0
000425.SZ,20260709,23,330,1915649.46,694,14008,7702792.29,691,694,0.004860267314702205,0,3792314.83,3521997,4082739.29,8.27,468397,0,3084935.54,361,-1354907.17,8.23,1915649.46,1765413.29,0,0,0,-1319522.25,0,2384046.46,-1340899.17,3910477.46,694,0
000425.SZ,20260709,24,1177,-752901,1876,-28154.000000000015,10858437,1779,1876,-0.0012091898428052948,0,6866493,6827490,3784201,8.26,835857,0,6030636,602,-2290388,8.27,-752901,3908988,0,0,0,-2121648,0,82956,-2318542,3991944,1876,0
000425.SZ,20260709,25,633,-303711,1055,5782,7285161,1048,1055,0.0012106537530266086,0,5014291,4984373,2278486,8.27,314475,0,4699816,415,-2402176,8.27,-303711,2260106,0,0,0,-2439710,0,10763.999999999998,-2396394,2270870,1055,0
000425.SZ,20260709,26,950,-542280,1201,5782,7085816,1196,1201,-0.003627569528415884,0,5639628,5813631,1261447,8.24,567900,0,5071728,246,-4009904,8.27,-542280,1420568,0,0,0,-3651160,0,25620,-4004122,1446188,1201,0
000425.SZ,20260709,27,769,-373562,1070,0,7601624,1070,1070,-0.0012135922330096828,0,5865947,5901500,1700124,8.23,376862,0,5489085,301,-3827814,8.24,-373562,1732377,0,0,0,-3756708,0,3300,-3827814,1735677,1070,0
000425.SZ,20260709,28,956,-2753737,1264,0,15079835,1264,1264,-0.0024301336573511025,0,12410806,12726890,2352945,8.21,2753737,0,9657069,308,-7620208,8.23,-2753737,2669029,0,0,0,-6988040,0,0,-7620208,2669029,1264,0
000425.SZ,20260709,29,641,314494,1185,-8230,11331067,1189,1191,0.0024360535931789978,6,6502015,5441662,5881175,8.23,994080,0,4891508,548,125019,8.21,314494,4136905,0,0,0,-754603,0,1308574,116789,4829052,1191,0
000425.SZ,20260709,30,1328,-518523,1776,0,11284355,1776,1776,-0.0012150668286755512,0,8547828,8817007,2467348,8.22,532531,0,8015297,448,-5831136,8.24,-518523,2722519,0,0,0,-5292778,0,14008,-5831136,2736527,1776,0
000425.SZ,20260709,31,1068,-1209814,1349,-756.9999999999927,11409460,1335,1349,0.0012165450121654241,0,9834189,9477462,1761909,8.23,1290468,0,8543721,267,-6505739,8.22,-1209814,1494617,0,0,0,-7049104,0,80654,-6506496,1575271,1349,0
000425.SZ,20260709,32,892,-323474.00000000006,1326,-48498,9016577,1298,1326,0,0,6435025,6527089,2417974,8.23,323474.00000000006,0,6111551,406,-3785641,8.22,-323474.00000000006,2581552,0,0,0,-3529999,0,0,-3834139,2581552,1326,0
000425.SZ,20260709,33,844,-355153,1394,-25544,10877165,1390,1394,0.0036452004860266537,0,6626550,7043669,3807952,8.26,355153,0,6271397,546,-2880564,8.23,-355153,4250615,0,0,0,-2020782,0,0,-2906108,4250615,1394,0
000425.SZ,20260709,34,743,-94470,1256,-7443,10262257,1248,1256,-0.0012106537530266086,0,7889734,7157012,3086224,8.25,207078,0,7682656,505,-3976318,8.27,-94470,2259915,0,0,0,-5422741,0,112608,-3983761,2372523,1256,0
000425.SZ,20260709,35,429,-128698,879,0,6401954,879,879,0.0024242424242423726,0,3709832,3719739,2682215,8.27,129525,0,3580307,450,-908826,8.25,-128698,2691295,0,0,0,-889012,0,827,-908826,2692122,879,0
000425.SZ,20260709,36,1213,-918184,1841,0,9848187,1841,1841,0,0,6140148,7271205,2576982,8.27,923152,0,5780716,628,-3776039,8.28,-918184,3139351,0,0,0,-2641365,0,4968,-3776039,3708039,1841,0
000425.SZ,20260709,37,1092,-260812,1545,-100772,10995127,1479,1545,-0.0012091898428052948,0,8671054,8711711,2182644,8.26,260812,0,8410242,387,-6268255,8.28,-260812,2324073,0,0,0,-6086169,0,0,-6369027,2324073,1545,0
000425.SZ,20260709,38,932,1136966.56,1510,-27265,12241271.440000001,1504,1514,0.0012106537530266086,4,7560587.44,6214742.4399999995,5944796,8.27,341651.44,0,6374764,572,-1406913,8.26,1136966.56,4046238,0,0,0,-2328526,0,1478618,-1434178,4680684,1514,0
000425.SZ,20260709,39,1042,-781084,1631,-9935.999999999996,12479539,1636,1645,-0.0012091898428052948,14,8790145,8707047,3732748,8.26,901289,0,7888856,594,-4193215,8.27,-781084,3569189,0,0,0,-4319667,0,120204.99999999999,-4203151,3689394,1645,0
000425.SZ,20260709,40,836,-976335,1328,0,9933706,1334,1334,0.0024213075060532173,6,6796924,6360761,3572945,8.28,1060063,0,5736861,498,-1811481,8.26,-976335,3053054,0,0,0,-2683807,0,83728,-1811481,3136782,1334,0
000425.SZ,20260709,41,855,-854268,1276,0,9674409,1277,1277,0.0012077294685990082,1,6582033,6811553,2862856,8.29,854268,0,5727765,422,-3094429,8.29,-854268,3092376,0,0,0,-2635389,0,0,-3094429,3092376,1277,0
000425.SZ,20260709,42,1799,2397595,3471,-34902,26436960,3467,3476,0.008443908323281096,5,8857724,8738415,17605473,8.36,164304,0,8693420,1668,6469463,8.29,2397595,15017337,0,0,0,6323917,0,2561899,6434561,17579236,3476,0
000425.SZ,20260709,43,1208,912678.0000000002,2641,-4265.000000000007,30374536,2590,2657,0.002392344497607817,16,13015121,11717456,18420079,8.38,3061699.9999999995,0,9437173,1382,5789945,8.35,912678.0000000002,13901285,0,0,0,4464112,0,3974378,5785680,17359415,2657,0
000425.SZ,20260709,44,920,-783530.0000000001,1530,0,13094883,1535,1535,0,5,8628886.000000002,8628886.000000002,4465997,8.38,783530.0000000001,0,7845356.000000001,615,-3379359,8.39,-783530.0000000001,4465997,0,0,0,-3379359,0,0,-3379359,4465997,1535,0
000425.SZ,20260709,45,964,1245738,2069,0,21608160,2072,2072,0.002386634844868684,3,8990193,9117631,12490529,8.4,7542.000000000002,0,8982651,1108,2127160,8.39,1245738,11364687,0,0,0,2382036,0,1253280,2127160,12617967,2072,0
000425.SZ,20260709,46,2025,-2363561,3331,0,40616608,3340,3340,-0.001190476190476165,9,23455535,24448182,16168426,8.39,5056977,0,18398558,1315,-5916195,8.39,-2363561,14467657,0,0,0,-3930901,0,2693416,-5916195,17161073,3340,0
000425.SZ,20260709,47,1219,-1109936,1521,0,16297335.95,1525,1525,-0.004767580452920253,4,9161877.95,13354090.95,2943245,8.35,1110776,0,8566296.95,306,-9300909.95,8.39,-1109936,6619423,0,0,0,-1946873.9500000002,0,840,-9300909.95,7135458,1525,0
000426.SZ,20260709,0,3388,-16104803.689999998,6921,-368208,162217929.29000002,6455,6938,0.009526736324523733,17,91726626.28,74679247.69,72311486.6,32.85,47551552.69,3,44441639.599999994,3067,13737042.6,32.54,-16104803.689999998,38777988,0,4966925,3,-5663651.6000000015,0,31446749,13368834.6,70491303.00999999,6941,4966925
000426.SZ,20260709,1,2120,-7155340,3920,45485.999999999796,54543836.129999995,3726,3921,0.0012176560121765342,1,29816823.22,29121080.22,21883433.91,32.89,12724240,0,18247659.22,1606,-82306.31000000006,32.84,-7155340,18003036.91,0,0,0,-244622.31000000006,0,5568900,-36820.310000000056,24727012.91,3921,0
000426.SZ,20260709,2,3219,-17502223,4845,-341486,60698833,4746,4848,-0.01003344481605346,3,33995542,37232208,22304417,32.56,21116761,0,15171997,1527,2574432,32.9,-17502223,20795537,0,0,0,5623540,0,3614538,2232946,26703291,4848,0
000426.SZ,20260709,3,5171,-42077632.46,8232,-256079,140296321.46,7968,8243,-0.01627764127764131,11,78673730.46,93679672.46,42783382,32.03,57426261.46,0,36457040,2797,-8818658,32.55,-42077632.46,31064391,0,0,0,-5392649,0,15348629,-9074737,61622591,8243,0
000426.SZ,20260709,4,4016,-30119270.43,6238,-733295,110331294.41,6011,6240,-0.0009366219169528922,2,66270203.54,71939320.41,35077305,32,38785827.43,0,33209868.54,1995,-6742744.98,32.03,-30119270.43,29669041.44,0,0,0,-3540827.1,0,8666557,-7476039.98,44061090.870000005,6240,0
000426.SZ,20260709,5,2511,-5548015,4381,437918,71381390.31,4107,4387,0.004375000000000018,6,37476909,39233853,29277347.31,32.14,17107315,1,21584403,1596,-4408490.69,32,-5548015,21130372.31,0,0,1,-454030.68999999994,0,11559300,-3970572.6900000004,33904481.31,4388,0
000426.SZ,20260709,6,1818,-3118492.3999999994,3705,-609755,51493372.480000004,3535,3713,-0.0015556938394523073,8,27229450.64,27071616.88,23022130.6,32.09,11563124,0,14867989.64,1717,-930993.88,32.13,-3118492.3999999994,16617627.24,0,0,0,1749637.5999999996,0,8444631.6,-1540748.88,24263921.84,3713,0
000426.SZ,20260709,7,2662,-11762910,3999,-380142,58540430,3929,4001,-0.0049859769398567675,2,40842291,41728321,15709401,31.93,13707772,0,27808663,1267,-14256010,32.07,-11762910,15079133,0,0,0,-12729530,0,1944862,-14636152,17698139,4001,0
000426.SZ,20260709,8,1043,-2866904,2146,135030,27633893,2058,2146,0.008142812402129596,0,15947374,15614382,11227675,32.19,6653781,0,8478001,1015,-1519803,31.92,-2866904,8715234,0,105996,0,237233.00000000006,0,3786877,-1384773,11686519,2146,105996
000426.SZ,20260709,9,1297,-14148857.23,2310,-80453.00000000003,34827806.99,2258,2310,0.0009319664492078639,0,11912624,23273378,10688843.99,32.22,16691755,0,7106829,961,1564323.22,32.19,-14148857.23,8486325.219999999,0,0,0,1379496.2199999997,0,2542897.77,1483870.22,22915182.990000002,2310,0
000426.SZ,20260709,10,1208,-2502397,1909,-294761,22288804,1870,1910,-0.0040347610180011,1,12025785,13340790,8395817,32.09,3834311,0,8191676,662,-2442576,32.21,-2502397,8930903,0,0,0,739227,0,1331914,-2737337,10263019,1910,0
000426.SZ,20260709,11,1789,-17440976,2502,131521,40405899,2466,2502,-0.005609224057338836,0,28252391,30715249,9238853,31.91,18978990,0,11394160,677,-4035420,32.07,-17440976,8494735,0,0,0,-2899425,0,1538014,-3903899,12153508,2502,0
000426.SZ,20260709,12,3373,-16409137,4478,1421711,66145180,4309,4481,-0.010654967094954556,3,46769254,47914165,15541354,31.57,20772250,0,26888255,936,-15963674,31.91,-16409137,14121562,0,0,0,-12766693,0,4363113,-14541963,19375926,4481,0
000426.SZ,20260709,13,3186,-746603,5028,1499173,86548316,5055,5177,-0.0053848590433956825,149,41990511,46187396,37230219,31.4,14079303,61,29634362,1869,-8210574,31.57,-746603,29501951,0,0,61,-132411,0,13332700,-6711401,44557805,5238,0
000426.SZ,20260709,14,1780,16996998,3963,-37379,73428264,3890,3966,-0.0003184713375795545,3,28151243,24214401,48604516,31.39,6517672,0,19135512,2110,7393117,31.41,16996998,24260410,0,0,0,5124898,0,23514670,7355738,45277021,3966,0
000426.SZ,20260709,15,2511,-7234488,4130,-301943,78685494,4009,4131,-0.008282892640968511,1,41158999.5,46082570,31133605,31.13,15131263,0,28575900.5,1498,-7714477,31.37,-7234488,27081555.5,0,0,0,-1494345.000000001,0,7896775,-8016420,37526494.5,4131,0
000426.SZ,20260709,16,1656,6528340,3399,2298402,63761556,3357,3400,0.004818503051718668,1,21859069,24648926,36608362,31.28,9312253,0,14417653,1701,5431096,31.13,6528340,24191057,0,0,0,9773404,0,15840593,7729498,41902487,3400,0
000426.SZ,20260709,17,1050,1967900,1889,68729,41820896,1789,1892,-0.004475703324808202,3,28465825,21049555,19435552,31.14,10559077,0,10438367,739,-3581903,31.29,1967900,8296475,0,0,0,-2141892,0,12526977,-3513174,13355071,1892,0
000426.SZ,20260709,18,1319,-12248932,2125,-193202,37468190,2011,2130,0.00032113037893378326,5,19781988,26351347,9889687,31.15,16793088,0,8333982,692,-4212728,31.16,-12248932,7796964,0,0,0,-537018,0,4544156,-4405930,17686202,2130,0
000426.SZ,20260709,19,2664,-15182829,4091,1549233,63286226,3919,4091,-0.004815409309791287,0,37894394,39895389,21327116,31,20930737,0,18021904,1255,-3385444,31.14,-15182829,18585677,0,0,0,563773,0,5747908,-1836211,25391832,4091,0
000426.SZ,20260709,20,1735,-7295533,3136,-1323513,81187358,2995,3137,-0.006451612903225784,1,41502144,42117005,32635312,30.8,19963770,0,22798810,1260,-2186160,31,-7295533,25756541,0,0,0,2957731,0,12668237,-3509673,39685214,3137,0
000426.SZ,20260709,21,1484,608816,3114,187768,55994120.5,3049,3114,-0.0025974025974026572,0,23407384.25,25578476.5,29705696,30.72,9554130,0,14404327.25,1565,3518403.5,30.79,608816,21872717.25,0,0,0,7468390,0,10162946,3706171.5,32586736.25,3114,0
000426.SZ,20260709,22,995,3564247,2379,230839,49481935.5,2268,2385,0.0035807291666666483,6,20600755.5,20683669,27349703.5,30.83,9677133,0,10088502.5,1273,3101787.5,30.73,3564247,16474920,0,61740,0,6386417.5,0,13241380,3332626.5,28881180,2385,61740
000426.SZ,20260709,23,753,-2375679,1618,-551877,26137669,1530,1625,0.005838469023678342,7,13280886,12509259,12142190,31.01,5317244,0,8357813,777,2008610,30.83,-2375679,9521047,0,21749,0,1163234,0,2941565,1456733,12856783,1625,21749
000426.SZ,20260709,24,1135,1450963,2910,-7225637,45462446,2496,2925,0.007416962270235306,15,25836092,18345855,18757500,31.24,7133053,0,19093064,1361,-1039318,31.01,1450963,10652313,0,229596,0,-8440751,0,8584016,-8264955,19626354,2925,229596
